id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
492_group1_sirius_557	C14H18N2O2	[M + Na]+	C14H18N2O2	Amino acids and Peptides	0.23493042588233948	Small peptides	0.3270004689693451	Simple indole alkaloids	0.07997552305459976	Alpha amino acids	0.9767696261405945	Amino acids and derivatives	0.7823375463485718	Amino acids, peptides, and analogues	0.7715396881103516	Carboxylic acids and derivatives	0.9997105002403259	Organic acids and derivatives	0.9981145858764648	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Alpha amino acids; Benzenoids; Amines; Indoles; Organic cations; Organic salts; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	557
493_group1_sirius_9177	C24H40O4	[M - H4O2 + H]+	C24H36O2	Terpenoids	0.9950916767120361	Steroids	0.9993489384651184	Cholane steroids	0.971097469329834	Dihydroxy bile acids, alcohols and derivatives	0.9090339541435242	Hydroxy bile acids, alcohols and derivatives	0.9954723119735718	Bile acids, alcohols and derivatives	0.9893811941146851	Steroids and steroid derivatives	0.9984549283981323	Lipids and lipid-like molecules	0.99958735704422	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dihydroxy bile acids, alcohols and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; 7-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9177
494_group1_sirius_1050	C15H24N4O5	[M + H3N + H]+	C15H27N5O5	Alkaloids	0.5459393858909607	Small peptides	0.2662368416786194	Dipeptides	0.09741450101137161	Imidazoles	0.5614060759544373			Imidazoles	0.5614060759544373	Azoles	0.7733677625656128	Organoheterocyclic compounds	0.9423701763153076	Organic compounds; Organoheterocyclic compounds; Imidazoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1050
495_group1_sirius_9837	C15H20O3	[M + H]+	C15H20O3	Terpenoids	0.9150638580322266	Sesquiterpenoids	0.5400423407554626	Bisabolane sesquiterpenoids	0.5058576464653015	Toluenes	0.5231536030769348			Toluenes	0.5231536030769348	Benzene and substituted derivatives	0.524994432926178	Benzenoids	0.9918204545974731	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Toluenes; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9837
496_group1_sirius_12827	C27H50N2O6	[M + H]+	C27H50N2O6	Polyketides	0.1614520400762558	Linear polyketides	0.08767514675855637	N-acyl amines	0.11701762676239014	Amino acids and derivatives	0.5773739218711853	Amino acids and derivatives	0.5773739218711853	Amino acids, peptides, and analogues	0.5697144865989685	Carboxylic acids and derivatives	0.905718207359314	Organic acids and derivatives	0.9762850403785706	Organic compounds; Amino acids, peptides, and analogues; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	12827
497_group1_sirius_1490	C18H38O10	[M + H]+	C18H38O10	Fatty acids	0.9974545836448669	Glycerolipids	0.977618932723999	Monoacylglycerols	0.9686800837516785	Polyethylene glycols	0.9998281002044678	Dialkyl ethers	0.9999862909317017	Ethers	0.9999947547912598	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1490
498_group1_sirius_8038	C11H14O2	[M + H]+	C11H14O2	Shikimates and Phenylpropanoids	0.6985430717468262	Phenylpropanoids (C6-C3)	0.22809714078903198	Simple phenolic acids	0.21316805481910706	Alkyl-phenylketones	0.5604332089424133	Ketones	0.4607677161693573	Carbonyl compounds	0.764063835144043	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alkyl aryl ethers; Ethers; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Alkyl-phenylketones; Organic oxygen compounds; Chemical entities	8038
499_group1_sirius_10350	C26H52O6	[M + Na]+	C26H52O6	Fatty acids	0.9970055222511292	Glycerolipids	0.9890875816345215	Monoacylglycerols	0.7204120755195618	1,2-diacylglycerols	0.8716429471969604	Diacylglycerols	0.8955858945846558	Diradylglycerols	0.892157793045044	Glycerolipids	0.9971545934677124	Lipids and lipid-like molecules	0.961125373840332	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10350
500_group1_sirius_6409	C13H21NO3	[M + H]+	C13H21NO3	Terpenoids	0.6711750626564026	Linear polyketides	0.7608245015144348	3-acyl tetramic acids	0.03812243044376373	Lactams	0.6502188444137573					Lactams	0.6502188444137573	Organoheterocyclic compounds	0.9719856977462769	Organic compounds; Organoheterocyclic compounds; Pyrrolines; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	6409
501_group1_sirius_9594	C19H40O5	[M + H]+	C19H40O5	Fatty acids	0.9304134845733643	Glycerolipids	0.9052422046661377	Monoacylglycerols	0.836978018283844	Polyethylene glycols	0.7924634218215942	Dialkyl ethers	0.8589977622032166	Ethers	0.9493827223777771	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9594
502_group1_sirius_14965	C35H60O10	[M + H3N + H]+	C35H63NO10	Polyketides	0.7811825275421143	Linear polyketides	0.25056108832359314	Open-chain polyketides	0.18052126467227936	Glycosyl compounds	0.8658947348594666	Glycosyl compounds	0.8658947348594666	Carbohydrates and carbohydrate conjugates	0.8661990165710449	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14965
503_group1_sirius_1586	C16H24O7	[M + H]+	C16H24O7	Shikimates and Phenylpropanoids	0.36621585488319397	Monoterpenoids	0.03120657056570053	Open-chain polyketides	0.01263365987688303	Alkyl glycosides	0.765089213848114	Alkyl glycosides	0.765089213848114	Fatty acyl glycosides	0.8021422028541565	Fatty Acyls	0.9642201066017151	Lipids and lipid-like molecules	0.914797306060791	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Ethers; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	1586
504_group1_sirius_12760	C17H36O3	[M + Na]+	C17H36O3	Fatty acids	0.9303331971168518	Fatty acyls	0.9930786490440369	Fatty alcohols	0.9604604840278625	Long-chain fatty alcohols	0.9653142690658569	Long-chain fatty alcohols	0.9653142690658569	Fatty alcohols	0.9673622846603394	Fatty Acyls	0.9944278001785278	Lipids and lipid-like molecules	0.985896646976471	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Polyols; 1,2-diols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12760
505_group1_sirius_8765	C26H40O4	[M + H]+	C26H40O4	Terpenoids	0.9911744594573975	Triterpenoids	0.47773581743240356	Lanostane, Tirucallane and Euphane triterpenoids	0.29652169346809387	Steroids and steroid derivatives	0.6607425212860107					Steroids and steroid derivatives	0.6607425212860107	Lipids and lipid-like molecules	0.9535018801689148	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8765
507_group1_sirius_12808	C35H73N11O7	[M + H]+	C35H73N11O7	Amino acids and Peptides	0.7751721739768982	Oligopeptides	0.6296427249908447	Lipopeptides	0.3147743046283722	Oligopeptides	0.7443661689758301	Peptides	0.8336804509162903	Amino acids, peptides, and analogues	0.995973527431488	Carboxylic acids and derivatives	0.9988515377044678	Organic acids and derivatives	0.9998083710670471	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	12808
508_group1_sirius_13792	C12H22O2	[M + H]+	C12H22O2	Fatty acids	0.9870071411132812	Fatty esters	0.5501854419708252	Lactones	0.38250303268432617	Fatty Acyls	0.5773916244506836					Fatty Acyls	0.5773916244506836	Lipids and lipid-like molecules	0.5369756817817688	Organic compounds; Lipids and lipid-like molecules; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13792
509_group1_sirius_14662	C14H13O7P7	[M + H]+	C14H13O7P7	Shikimates and Phenylpropanoids	0.9950194358825684	Diphenyl ethers (DPEs)	0.9389751553535461	Marine-bacterial DPEs	0.9976180195808411	Phenoxy compounds	0.7767066359519958			Phenoxy compounds	0.7767066359519958	Benzene and substituted derivatives	0.22468802332878113	Benzenoids	0.7007470726966858	Organic compounds; Organooxygen compounds; Benzenoids; Phosphacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	14662
510_group1_sirius_10955	C35H51N9O2	[M + H]+	C35H51N9O2	Alkaloids	0.9925641417503357	Pseudoalkaloids	0.6299265027046204	Purine alkaloids	0.175810307264328	Benzylamines	0.5514479875564575			Benzylamines	0.5514479875564575	Benzene and substituted derivatives	0.2761553227901459	Benzenoids	0.8720555305480957	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Piperazines; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Trialkylamines; Diazinanes; Benzenoids; Amines; Tertiary amines; Benzylamines; N-alkylpiperazines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	10955
512_group1_sirius_1757	C14H26O5	[M + Na]+	C14H26O5	Fatty acids	0.7899515628814697	Fatty acyls	0.07590710371732712	Monoacylglycerols	0.162464901804924	Monoradylglycerols	0.5102474689483643			Monoradylglycerols	0.5102474689483643	Glycerolipids	0.5296109914779663	Lipids and lipid-like molecules	0.9431272149085999	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Primary alcohols; Organooxygen compounds; Secondary alcohols; Polyols; Monoradylglycerols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1757
514_group1_sirius_8975	C21H34O5	[M + H]+	C21H34O5	Fatty acids	0.9784182906150818	Glycerolipids	0.8955202698707581	Monoacylglycerols	0.9416013956069946	1-monoacylglycerols	0.9624599814414978	Monoacylglycerols	0.999751627445221	Monoradylglycerols	0.9990591406822205	Glycerolipids	0.9966163039207458	Lipids and lipid-like molecules	0.9636452198028564	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; 2-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	8975
515_group1_sirius_14445	C29H45N3O3	[M + H]+	C29H45N3O3	Alkaloids	0.7800502181053162	Tryptophan alkaloids	0.2124805748462677	Steroidal alkaloids	0.30657923221588135	Amino acids and derivatives	0.8625895977020264	Amino acids and derivatives	0.8625895977020264	Amino acids, peptides, and analogues	0.8588716387748718	Carboxylic acids and derivatives	0.8007335662841797	Organic acids and derivatives	0.8990071415901184	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Secondary amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	14445
516_group1_sirius_3519	C9H10O5	[M - H2O + H]+	C9H8O4	Shikimates and Phenylpropanoids	0.994937539100647	Phenolic acids (C6-C1)	0.90964275598526	Simple phenolic acids	0.8569916486740112	Gallic acid and derivatives	0.9615835547447205	Hydroxybenzoic acid derivatives	0.8975258469581604	Benzoic acids and derivatives	0.9432140588760376	Benzene and substituted derivatives	0.9986268281936646	Benzenoids	0.9990320205688477	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Secondary alcohols; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	3519
