confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
329	1	2	1	2	0.6455324120243281	-221.47648285319008	N/A	8.16236138348145	C21H33N5O2	[M + H]+	XWGNORHEZGBSJN	InChI=1S/C21H33N5O2/c1-28-16-21(27)23-13-19-12-17-5-7-26(19)15-18(17)14-24-8-10-25(11-9-24)20-4-2-3-6-22-20/h2-4,6,17-19H,5,7-16H2,1H3,(H,23,27)	null	COCC(=O)NCC1CC2CCN1CC2CN3CCN(CC3)C4=CC=CC=N4	1.20000005	28991167	COCONUT:(CNP0013130);PubChem:(28991167);SuperNatural:(SN00026604);ZINC bio:(ZINC20503886)	3153922	388.27017	301.75	3487_group1_sirius_9482	9482
330	1	1	1	3	0.6450916793424372	-7.6215272271818435	N/A	46.81314331568172	C19H38N2O3	[M + H]+	MRUAUOIMASANKQ	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h4-17H2,1-3H3,(H-,20,22,23,24)/p+1	Empigen BR	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O	4.69999981	20280;20281;71749757;71749758	NORMAN:(NS00010635);COCONUT:(CNP0346634);PubChem:(20280 20281 71749757 71749758);additional;PubChem class - bio and metabolites;MeSH:(20280);PubChem class - safety and toxic;Training Set;PubMed	86786118	343.29555	251.2472097660214	6077_group1_sirius_7121	7121
331	1	1	1	2	0.6442994258593795	-24.01959625934651	N/A	55.3348285645109	C27H42O4	[M + H]+	SATGKQGFUDXGAX	InChI=1S/C27H42O4/c1-16(6-5-7-17(2)25(30)31)20-8-9-21-24-22(11-13-27(20,21)4)26(3)12-10-19(28)14-18(26)15-23(24)29/h14,16-17,20-24,29H,5-13,15H2,1-4H3,(H,30,31)	7a-Hydroxy-3-oxo-4-cholestenoicacid	CC(CCCC(C)C(=O)O)C1CCC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C	5.9000001	3081085;24779659;53481411;71338678;91746147;118625614;122198230;139570753	COCONUT:(CNP0346749);HMDB:(12458);PubChem:(3081085 24779659 53481411 71338678 91746147 118625614 122198230 139570753);SuperNatural:(SN00215405);CHEBI:(133803 83036);additional;PubChem class - bio and metabolites;MeSH:(3081085);KEGG:(C17337);Training Set;PubMed	20463982	431.31628	316.45489287702077	2116_group1_sirius_9985	9985
332	1	4	1	9	0.6431208066857206	-59.600689796019246	N/A	46.24303095579574	C18H36O6	[M + Na]+	VJOGZGLNDROOFS	InChI=1S/C18H36O6/c1-2-3-7-10-14(19)16(21)13-17(22)15(20)11-8-5-4-6-9-12-18(23)24/h14-17,19-22H,2-13H2,1H3,(H,23,24)	Sativic acid	CCCCCC(C(CC(C(CCCCCCCC(=O)O)O)O)O)O	2.5999999	92800	COCONUT:(CNP0309214);Natural Products:(UNPD82076);PubChem:(92800);CHEBI:(138499);KEGG Mine	8592064546	371.24259	245.72845077620872	3943_group1_sirius_6862	6862
333	1	2	1	3	0.6413313477132122	-90.1852080258664	N/A	47.14323427684231	C15H19NO3	[M + Na]+	XCBIVSYMPNVWRX	InChI=1S/C15H19NO3/c17-15(16-8-2-1-3-9-16)7-5-12-4-6-13-14(10-12)19-11-18-13/h4,6,10H,1-3,5,7-9,11H2	null	C1CCN(CC1)C(=O)CCC2=CC3=C(C=C2)OCO3	2.94167876	9965088	COCONUT:(CNP0365715);Natural Products:(UNPD131632);Training Set;PubChem:(9965088);PubMed	2146370	284.12825	289.55741639137267	4858_group1_sirius_9117	9117
334	1	1	1	1	0.6411100160718886	-82.01429601540593	N/A	41.2816240845968	C9H18N2O2	[M + H]+	MJBAEQKACQBEMK	InChI=1S/C9H18N2O2/c12-7-6-10-9(13)11-8-4-2-1-3-5-8/h8,12H,1-7H2,(H2,10,11,13)	Urea, 1-cyclohexyl-3-hydroxyethyl-	C1CCC(CC1)NC(=O)NCCO	0.5	522238;12696599	PubChem:(522238 12696599);PubChem class - safety and toxic	67108866	187.14398	182.122548828125	184_group1_sirius_3319	3319
335	1	4	1	10	0.6404683416022329	-134.1733699126486	N/A	41.775741520666074	C16H34O6S	[M + H]+	CJWXGVNXFJTQFT	InChI=1S/C16H34O6S/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19/h2-16H2,1H3,(H,17,18,19)	2-(2-dodecoxyethoxy)ethyl hydrogen sulfate	CCCCCCCCCCCCOCCOCCOS(=O)(=O)O	4.4000001	18336	PubChem:(18336);NORMAN:(NS00005253)	262146	355.215	314.56867482066156	2768_group1_sirius_9920	9920
336	1	1	1	1	0.6398075386380174	-77.74519400990528	N/A	39.50061206670334	C13H25NO5	[M - H4O2 + H]+	NDDJIMSGSZNACM	InChI=1S/C13H25NO5/c1-2-3-4-5-6-7-10(16)8-12(17)14-11(9-15)13(18)19/h10-11,15-16H,2-9H2,1H3,(H,14,17)(H,18,19)	Serratamic acid	CCCCCCCC(CC(=O)NC(CO)C(=O)O)O	1.20000005	193310;12315482;21126063;42607281	COCONUT:(CNP0234060);Natural Products:(UNPD57693);PubChem:(193310 12315482 21126063 42607281);SuperNatural:(SN00285274);CHEBI:(137783);MeSH:(193310 42607281);PubMed	3178598	240.15923	196.10767578125	5318_group1_sirius_4126	4126
337	1	7	1	5	0.6391021106818043	-165.66078692963814	N/A	2.6138080372719177	C9H18N6O4	[M + K]+	CZFFBIAMHLPJJM	InChI=1S/C9H18N6O4/c1-14(12-18)8(16)10-6-4-3-5-7-11-9(17)15(2)13-19/h3-7H2,1-2H3,(H,10,16)(H,11,17)	Urea,1''-pentamethylenebis[3-methyl-3-nitroso-	CN(C(=O)NCCCCCNC(=O)N(C)N=O)N=O	0.5	101378	PubChem:(101378);PubChem class - safety and toxic	67108866	313.10072	279.714296875	1995_group1_sirius_8554	8554
338	1	1	1	1	0.6384050920182757	-15.477676803367846	N/A	57.68571971012319	C18H34O	[M + H]+	JXNPEDYJTDQORS	InChI=1S/C18H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h6-7,9-10,19H,2-5,8,11-18H2,1H3	Linoleyl alcohol	CCCCCC=CCC=CCCCCCCCCO	6.61555958	68168;5365682;5462912;12125636;87497740;92449674	NORMAN:(NS00042886);COCONUT:(CNP0360054);Natural Products:(UNPD149649);PubChem:(68168 5365682 5462912 12125636 87497740 92449674);YMDB Mine;CHEBI:(73534);ZINC bio:(ZINC04556692 ZINC05510446 ZINC13508551 ZINC13508553);additional;MeSH:(5365682 5462912);Training Set;PubMed	34362679398	267.26857	417.59867653846743	2157_group1_sirius_14323	14323
339	1	1	2	2	0.6375589800859233	-56.74880576709179	N/A	22.29820480321555	C16H13NO3	[M - H2O + H]+	DQIHOZJLTDMMSG	InChI=1S/C16H13NO3/c18-9-8-17-13-7-3-6-12-14(13)16(20)11-5-2-1-4-10(11)15(12)19/h1-7,17-18H,8-9H2	1-(2-Hydroxethylamino)anthraquinone	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)NCCO	2.16264582	20528	NORMAN:(NS00021157);Training Set;PubChem:(20528)	278530	250.08639	391.305625	109_group1_sirius_13297	13297
340	1	1	1	1	0.6351010312202502	-95.50984400409148	N/A	28.464420138269077	C11H19NO5	[M + H]+	JYLHYOYRPZDJHM	InChI=1S/C11H19NO5/c1-7(2)6-8(11(16)17)12-9(13)4-3-5-10(14)15/h7-8H,3-6H2,1-2H3,(H,12,13)(H,14,15)(H,16,17)	Glutarylleucine	CC(C)CC(C(=O)O)NC(=O)CCCC(=O)O	0.600000024	130170;7019932;61666033;129366494	MeSH:(130170);PubChem:(130170 7019932 61666033 129366494);PubMed	70	246.13389	102.955	2986_group1_sirius_599	599
341	1	1	3	3	0.6342128941931781	-6.549901817396778	N/A	145.66538962297102	C11H20O4	[M - H2O + H]+	LWBHHRRTOZQPDM	InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)	bmse000847	C(CCCCC(=O)O)CCCCC(=O)O	2.61212873	15816;6992916;12400842;57459457	HMDB:(888);SuperNatural:(SN00002337 SN00232703);ZINC bio:(ZINC01593115);additional;PubMed;NORMAN:(NS00002110);COCONUT:(CNP0292095 CNP0421436);Natural Products:(UNPD161504);PubChem:(15816 6992916 12400842 57459457);CHEBI:(73713);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	87875690	199.13296	220.71659515380858	3648_group1_sirius_5474	5474
342	1	1	1	1	0.6341922121603134	-8.018183230872562	N/A	31.96029088064484	C17H34O4	[M + H]+	DCBSHORRWZKAKO	InChI=1S/C17H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(20)21-15-16(19)14-18/h16,18-19H,2-15H2,1H3	Monomyristin	CCCCCCCCCCCCCC(=O)OCC(CO)O	4.66741133	79050;10957631;71598539	HMDB:(11561);SuperNatural:(SN00383855);ZINC bio:(ZINC32840883 ZINC32840884);additional;MeSH:(79050);PubMed;NORMAN:(NS00013705);COCONUT:(CNP0361283);KNApSAcK:(49929);Natural Products:(UNPD89190);PubChem:(79050 10957631 71598539);YMDB Mine;CHEBI:(75567 75537 75536 75562);PubChem class - bio and metabolites;EcoCyc Mine;Training Set;Biocyc:(CPD-20406);KEGG Mine	60150311038	303.25302	319.81	159_group1_sirius_10190	10190
343	1	1	3	3	0.6338620481714351	-1.6804841034456428	N/A	151.09790099321174	C9H16O4	[M - H2O + H]+	BDJRBEYXGGNYIS	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	Acnederm	C(CCCC(=O)O)CCCC(=O)O	1.71370327	2266;3801344;19347555;56933547;72735488;71309726;87110957	HMDB:(784);PubChem class - food;SuperNatural:(SN00386191 SN00002167);ZINC bio:(ZINC01531036);additional;HSDB:(123-99-9);MeSH:(2266);Plantcyc:(CPD0-1265);PubMed;NORMAN:(NS00011498);COCONUT:(CNP0086335 CNP0225848);KNApSAcK:(45634);Natural Products:(UNPD104030);PubChem:(2266 3801344 19347555 56933547 72735488 71309726 87110957);CHEBI:(48131 78208);PubChem class - bio and metabolites;KEGG:(C08261);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-1265)	255781758	171.10149	179.83517318055266	4926_group1_sirius_3194	3194
344	1	1	1	1	0.6326982152156546	-7.799667850697537	N/A	53.58470012156824	C10H10O3	[M + H]+	NITWSHWHQAQBAW	InChI=1S/C10H10O3/c1-13-10(12)7-4-8-2-5-9(11)6-3-8/h2-7,11H,1H3	bmse000605	COC(=O)C=CC1=CC=C(C=C1)O	1.80269837	92203;5319562;12343877;102053799	HMDB:(131168);SuperNatural:(SN00225089 SN00155754);ZINC bio:(ZINC00153731 ZINC13549918);MeSH:(92203 5319562);PubMed;NORMAN:(NS00048694);COCONUT:(CNP0173530);KNApSAcK:(32012);Natural Products:(UNPD70947 UNPD26092 UNPD209934);PubChem:(92203 5319562 12343877 102053799);YMDB Mine;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	43037024350	179.07034	117.83189664296853	4531_group1_sirius_707	707
345	1	3	1	8	0.6320430225824498	-170.9557443576447	N/A	21.582129487293198	C34H38O10	[M + H3N + H]+	YTLKRUANCXKUKM	InChI=1S/C34H38O10/c1-21(35)40-26-20-32(5,39)33-19-25(31(3,4)44-33)18-27(41-28(37)17-16-23-12-8-6-9-13-23)34(33,43-22(2)36)29(26)42-30(38)24-14-10-7-11-15-24/h6-17,25-27,29,39H,18-20H2,1-5H3	null	CC(=O)OC1CC(C23CC(CC(C2(C1OC(=O)C4=CC=CC=C4)OC(=O)C)OC(=O)C=CC5=CC=CC=C5)C(O3)(C)C)(C)O	4.07807541	""	COCONUT:(CNP0279567)	2097152	624.28105	373.2943503227748	5984_group1_sirius_12490	12490
346	1	1	1	1	0.6313973897725628	-8.333626080449992	N/A	155.887466220271	C15H28O2	[M + H]+	RWIPSJUSVXDVPB	InChI=1S/C15H28O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17-2/h6-7H,3-5,8-14H2,1-2H3	ACMC-20lwpl	CCCCC=CCCCCCCCC(=O)OC	5.4000001	143343;6301244;5352674	SuperNatural:(SN00011202 SN00002932);ZINC bio:(ZINC02504637 ZINC04521705);additional;MeSH:(5352674);PubMed;NORMAN:(NS00018681);COCONUT:(CNP0150160);Natural Products:(UNPD93079);PubChem:(143343 6301244 5352674);YMDB Mine;CHEBI:(143579);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	43037548646	241.21619	339.95417480468745	5149_group1_sirius_10808	10808
347	1	7	1	9	0.6286794388962471	-338.76679617977175	N/A	6.433606265662494	C30H33N5O	[M + H]+	NESNXHMIIRCKRM	InChI=1S/C30H33N5O/c1-34-29(17-28(33-34)25-12-11-22-9-5-6-10-23(22)15-25)27-20-35-14-13-24(27)16-26(35)19-32-30(36)31-18-21-7-3-2-4-8-21/h2-12,15,17,24,26-27H,13-14,16,18-20H2,1H3,(H2,31,32,36)	null	CN1C(=CC(=N1)C2=CC3=CC=CC=C3C=C2)C4CN5CCC4CC5CNC(=O)NCC6=CC=CC=C6	4.5	40779487	COCONUT:(CNP0026836 CNP0046490);PubChem:(40779487);SuperNatural:(SN00017063);ZINC bio:(ZINC08635486)	3153922	480.27817	217.513125	4625_group1_sirius_5279	5279
348	1	1	1	3	0.6277403883353853	-38.645608090356	N/A	16.607821782633962	C25H38O6	[M + H]+	UVGGJHWAFDJNPJ	InChI=1S/C25H38O6/c1-5-9-11-18(7-3)16-30-24(28)21-14-13-20(23(26)27)15-22(21)25(29)31-17-19(8-4)12-10-6-2/h13-15,18-19H,5-12,16-17H2,1-4H3,(H,26,27)	3,4-bis(2-ethylhexoxycarbonyl)benzoic acid	CCCCC(CC)COC(=O)C1=C(C=C(C=C1)C(=O)O)C(=O)OCC(CC)CCCC	6.90077353	22491882	PubChem:(22491882);NORMAN:(NS00055708)	262146	435.27505	412.85249999999996	451_group1_sirius_14121	14121
349	1	1	1	4	0.6266675375914921	-19.5228052721914	N/A	45.83975103264235	C18H36O4	[M + H]+	QSKPZDMBULYMDQ	InChI=1S/C18H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-18(21)22-16-17(20)15-19/h17,19-20H,2-16H2,1H3	1-pentadecanoyl-glycerol	CCCCCCCCCCCCCCC(=O)OCC(CO)O	5.11662388	190750;46879024;71447313	NORMAN:(NS00013706);COCONUT:(CNP0278682);HMDB:(11563);Natural Products:(UNPD21626 UNPD112409);PubChem:(190750 46879024 71447313);SuperNatural:(SN00247507);PubChem class - bio and metabolites;PubMed	20217930	317.26909	397.22	1313_group1_sirius_13573	13573
350	1	1	1	1	0.6265755514391099	-22.15024245963633	N/A	12.437758462551948	C14H29NO	[M + H]+	QEALYLRSRQDCRA	InChI=1S/C14H29NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H2,15,16)	Myristamide	CCCCCCCCCCCCCC(=O)N	4.77852583	69492	SuperNatural:(SN00362595);PubMed;NORMAN:(NS00020015);COCONUT:(CNP0178369);Natural Products:(UNPD122086);PubChem:(69492);YMDB Mine;CHEBI:(137125);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Biocyc:(CPD6666-2);KEGG Mine	60216871010	228.23249	346.09537602558294	4640_group1_sirius_11090	11090
351	1	2	1	10	0.6255190136400347	-2.6700217604813967	N/A	58.901599546882686	C20H42O11	[M + H3N + H]+	DTPCFIHYWYONMD	InChI=1S/C20H42O11/c21-1-3-23-5-7-25-9-11-27-13-15-29-17-19-31-20-18-30-16-14-28-12-10-26-8-6-24-4-2-22/h21-22H,1-20H2	Polyoxyethylene (10)	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	-2.5	79689	NORMAN:(NS00001004);COCONUT:(CNP0365695);PubChem:(79689);CHEBI:(46550);Maconda:(CON00058);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic	86770722	476.30689	152.72345898480722	2126_group1_sirius_1809	1809
352	1	3	2	3	0.6252782559685117	-91.68417267222573	N/A	5.292385324747842	C19H36N6O4	[M - H2O + H]+	SEQYPUIPGIGBNQ	InChI=1S/C19H36N6O4/c1-11(2)9-15(23-13(5)27)17(28)25-16(12(3)4)18(29)24-14(10-26)7-6-8-22-19(20)21/h10-12,14-16H,6-9H2,1-5H3,(H,23,27)(H,24,29)(H,25,28)(H4,20,21,22)	null	CC(C)CC(C(=O)NC(C(C)C)C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C	0.290878624	10623413;10386993;44267534	COCONUT:(CNP0311724);Natural Products:(UNPD6988);PubChem:(10623413 10386993 44267534);SuperNatural:(SN00272740);additional;Training Set;PubMed	3719234	395.27952	267.86	2032_group1_sirius_8100	8100
353	1	1	1	10	0.6237764818099955	-109.97787744651758	N/A	72.91593970962784	C18H28O6	[M + H]+	MPXXSICHRNCHHK	InChI=1S/C18H28O6/c1-6-11(4)7-15(21)24-18-16(10(2)3)14(23-12(5)20)8-13(9-19)17(18)22/h8,10-11,14,16,18-19H,6-7,9H2,1-5H3	null	CCC(C)CC(=O)OC1C(C(C=C(C1=O)CO)OC(=O)C)C(C)C	3.0999999	38355397;44715773;51693512;51693513;51693514;51693515;100853830;124870875	COCONUT:(CNP0406715);PubChem:(38355397 44715773 51693512 51693513 51693514 51693515 100853830 124870875);SuperNatural:(SN00033321 SN00037799 SN00033323 SN00033322 SN00037802 SN00033320 SN00037801 SN00037800);ZINC bio:(ZINC31162381 ZINC31162385 ZINC31162390 ZINC31162394 ZINC35457759 ZINC35457762 ZINC35457764 ZINC35457767);additional;Training Set	3694594	341.19563	178.9925	5366_group1_sirius_3101	3101
354	1	1	1	2	0.6228933128070442	-184.06607641908798	N/A	63.727804394565084	C9H17NO5	[M + H]+	QZNSDZBPNZUKEQ	InChI=1S/C9H17NO5/c1-5(2)3-9(15,8(13)14)4-6(10)7(11)12/h5-6,15H,3-4,10H2,1-2H3,(H,11,12)(H,13,14)	null	CC(C)CC(CC(C(=O)O)N)(C(=O)O)O	-2.5999999	54255198;76114410	COCONUT:(CNP0145271);Natural Products:(UNPD187205);PubChem:(54255198 76114410);SuperNatural:(SN00262843)	3178498	220.11813	41.71	4032_group1_sirius_305	305
355	1	1	3	6	0.6214995543862362	-26.750719462336956	N/A	10.731194644097936	C15H23N5O3	[M + H]+	OZILORBBPKKGRI	InChI=1S/C15H23N5O3/c16-11(9-10-5-2-1-3-6-10)13(21)20-12(14(22)23)7-4-8-19-15(17)18/h1-3,5-6,11-12H,4,7-9,16H2,(H,20,21)(H,22,23)(H4,17,18,19)	Phenylalanylarginine	C1=CC=C(C=C1)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N	-0.280954629	150903;7009551;10268029;13892783;54177359;54177360;70047378;71409591	COCONUT:(CNP0346856);HMDB:(28989);PubChem:(150903 7009551 10268029 13892783 54177359 54177360 70047378 71409591);CHEBI:(133147 73632);ZINC bio:(ZINC02384770);additional;PubChem class - bio and metabolites;MeSH:(150903 10268029);PubMed;KEGG Mine	8609341550	322.18749	27.59	1089_group1_sirius_46	46
356	1	1	1	1	0.6202626808626952	-19.101744019285196	N/A	24.058182253077725	C11H20N2O2	[M + H]+	UPOUGDHEEGKEGS	InChI=1S/C11H20N2O2/c1-6(2)5-8-10(14)13-9(7(3)4)11(15)12-8/h6-9H,5H2,1-4H3,(H,12,15)(H,13,14)	cyclo(L-Val-L-Leu)	CC(C)CC1C(=O)NC(C(=O)N1)C(C)C	1.79999995	138543;10560636;11183487;25220884;25239976;25240706;25240868;44566899;124306166;124306170	COCONUT:(CNP0105788);Natural Products:(UNPD99683 UNPD43894);PubChem:(138543 10560636 11183487 25220884 25239976 25240706 25240868 44566899 124306166 124306170);SuperNatural:(SN00303018);ZINC bio:(ZINC05759838 ZINC05759839 ZINC05760059 ZINC05760061);PubMed	3186754	213.16002	168.73359375	687_group1_sirius_2610	2610
357	1	1	1	1	0.6191278624504494	-21.399734131605655	N/A	18.2798635718611	C10H16N2O2	[M + H]+	XLUAWXQORJEMBD	InChI=1S/C10H16N2O2/c1-6(2)8-10(14)12-5-3-4-7(12)9(13)11-8/h6-8H,3-5H2,1-2H3,(H,11,13)	Cyclo(-Pro-Val)	CC(C)C1C(=O)N2CCCC2C(=O)N1	0.800000012	98951;927560;6545869;6992260;6992261;10821724;21776426;102190978;102491879	COCONUT:(CNP0261443);KNApSAcK:(41466);Natural Products:(UNPD25943 UNPD46291 UNPD74085 UNPD137565);PubChem:(98951 927560 6545869 6992260 6992261 10821724 21776426 102190978 102491879);SuperNatural:(SN00002288 SN00001560 SN00002290 SN00002289);CHEBI:(69439);ZINC bio:(ZINC00517327 ZINC01564489 ZINC01564490 ZINC01564491);additional;MeSH:(98951 6992261);Training Set;PubMed	3727478	197.12879	93.32567382812499	3985_group1_sirius_579	579
358	1	1	1	1	0.6190184204892101	-114.82701870929496	N/A	13.947849950917183	C13H22O5	[M + Na]+	OGBUVKKETBQQGV	InChI=1S/C13H22O5/c1-7-5-9(15)6-12(3,4)13(7,18)11(17)10(16)8(2)14/h5,8,10-11,14,16-18H,6H2,1-4H3	null	CC1=CC(=O)CC(C1(C(C(C(C)O)O)O)O)(C)C	0.0299567152	""	COCONUT:(CNP0130103);Natural Products:(UNPD207249)	2129920	281.13716	158.9775	4244_group1_sirius_2185	2185
359	1	1	1	2	0.6185110049645329	-99.53232266719277	N/A	13.635520772116346	C19H34O6	[M + H]+	NBMAHNZMRSQCPG	InChI=1S/C19H34O6/c1-4-5-6-7-8-9-10-11-12-13-19(22)24-15-18(25-17(3)21)14-23-16(2)20/h18H,4-15H2,1-3H3	2,3-Bis(acetyloxy)propyl laurate	CCCCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C	4.45137072	169212;97041697;97041698	PubChem:(169212 97041697 97041698);NORMAN:(NS00049247)	262146	359.24464	386.16999999999996	2552_group1_sirius_13053	13053
360	1	10	1	10	0.6182362290940369	-150.01099574733485	N/A	22.03069496428744	C19H21N3O2	[M + K]+	QOTLGSCXPSDHHK	InChI=1S/C19H21N3O2/c23-18(21-16-6-2-1-3-7-16)14-8-10-17(11-9-14)22-19(24)15-5-4-12-20-13-15/h4-5,8-13,16H,1-3,6-7H2,(H,21,23)(H,22,24)	N-{4-[(cyclohexylamino)carbonyl]phenyl}nicotinamide	C1CCC(CC1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CN=CC=C3	3.29365897	4316874	PubChem:(4316874);PubMed;CHEBI:(108997)	98	362.12729	330.5075185394287	3496_group1_sirius_10481	10481
361	1	1	1	1	0.6180931341225397	-103.70477476856608	N/A	18.153454762235572	C18H31NO	[M + H]+	NHUOWASJBBPFMB	InChI=1S/C18H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H2,19,20)	Linolenamide	CCC=CCC=CCC=CCCCCCCCC(=O)N	5.19999981	3018825;6365786;9882094;88780393	NORMAN:(NS00061004);PubChem:(3018825 6365786 9882094 88780393);PubMed;CHEBI:(142684);KEGG Mine	8590196834	278.24834	346.69	738_group1_sirius_11109	11109
362	1	8	1	11	0.6174389160038471	-109.19178955363905	N/A	12.6294619535937	C22H46O9S	[M + H]+	PGQXGWUGIBIDNM	InChI=1S/C22H46O9S/c1-2-3-4-5-6-7-8-9-10-11-12-26-13-14-27-15-16-28-17-18-29-19-20-30-21-22-31-32(23,24)25/h2-22H2,1H3,(H,23,24,25)	3,6,9,12,15-Pentaoxaheptacosan-1-ol, hydrogen sulfate	CCCCCCCCCCCCOCCOCCOCCOCCOCCOS(=O)(=O)O	4.0	6426656	NORMAN:(NS00010526);COCONUT:(CNP0392285);PubChem:(6426656)	2359298	487.29379	320.32	3565_group1_sirius_10136	10136
363	1	1	1	1	0.6160877773431617	-9.529883809411198	N/A	129.4681889780137	C18H34O2	[M + H]+	JELGPLUONQGOHF	InChI=1S/C18H34O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h9-10H,3-8,11-17H2,1-2H3	Ethyl palmitoleate	CCCCCCC=CCCCCCCCC(=O)OCC	6.9000001	92067;5364759;6436624	NORMAN:(NS00018674);COCONUT:(CNP0421503);HMDB:(59871);Natural Products:(UNPD224518);PubChem:(92067 5364759 6436624);CHEBI:(84934);additional;PubChem class - bio and metabolites;YMDB:(1368);PubMed	19759210	283.26343	376.541796875	4866_group1_sirius_12625	12625
364	1	3	1	10	0.6158535577271117	-153.85223078067014	N/A	19.107409533246294	C18H31N3O6	[M + K]+	UDNIFTKCMDIXFC	InChI=1S/C18H31N3O6/c1-4-8-19-16(24)13(22)10-14(23)20-15(11(3)5-2)17(25)21-9-6-7-12(21)18(26)27/h11-13,15,22H,4-10H2,1-3H3,(H,19,24)(H,20,23)(H,26,27)	1-[2-[[3-hydroxy-4-oxo-4-(propylamino)butanoyl]amino]-3-methylpentanoyl]pyrrolidine-2-carboxylic acid	CCCNC(=O)C(CC(=O)NC(C(C)CC)C(=O)N1CCCC1C(=O)O)O	0.400000006	4468718;5287408;72200434	COCONUT:(CNP0378064);PubChem:(4468718 5287408 72200434);PubMed;PubChem class - bio and metabolites	18874434	424.18515	32.6	5007_group1_sirius_191	191
365	1	3	1	12	0.6156675624501532	-271.88715342601256	N/A	8.250499047603915	C38H71N5O9	[M + H]+	YAAHUFBESWSXMP	InChI=1S/C38H71N5O9/c1-21(2)15-13-12-14-16-31(46)42-34(24(7)8)38(52)43-35(25(9)10)37(51)41-27(17-22(3)4)29(44)19-32(47)39-26(11)36(50)40-28(18-23(5)6)30(45)20-33(48)49/h21-30,34-35,44-45H,12-20H2,1-11H3,(H,39,47)(H,40,50)(H,41,51)(H,42,46)(H,43,52)(H,48,49)	null	CC(C)CCCCCC(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(CC(=O)NC(C)C(=O)NC(CC(C)C)C(CC(=O)O)O)O	5.0	101285878	PubChem:(101285878);COCONUT:(CNP0261552)	2097154	742.53147	389.655	134_group1_sirius_13259	13259
366	1	3	1	10	0.6144727430334594	-253.36474315956877	N/A	33.7388806142275	C27H26N4O6	[M + H3N + H]+	IIHHIDRDZFTESK	InChI=1S/C27H26N4O6/c1-37-16-4-15-28-25(32)21-11-7-19(8-12-21)18-30-26(33)23-5-2-3-6-24(23)29(27(30)34)17-20-9-13-22(14-10-20)31(35)36/h2-3,5-14H,4,15-18H2,1H3,(H,28,32)	N-(3-methoxypropyl)-4-((1-(4-nitrobenzyl)-2,4-dioxo-1,2-dihydroquinazolin-3(4H)-yl)methyl)benzamide	COCCCNC(=O)C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(C2=O)CC4=CC=C(C=C4)[N+](=O)[O-]	3.0999999	46247594	MeSH:(46247594);PubChem:(46247594);PubMed	70	520.21851	303.55313598632813	2920_group1_sirius_9529	9529
