query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
999,0.7996,0.0110,229.1070,229.1180,DTSWLLBBGHRXQH,PyroGlu-Val,O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O,42.6080,314,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1000,0.6246,0.0002,229.1072,229.1070,OLSZGECXFBCCRZ,,CC/1=C/C(=O)OC(C)(C1)CC(C)(O)C(O)=O,151.2910,1759,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,Miscellaneous meroterpenoids,Meroterpenoids,Terpenoids
1001,0.5554,43.9533,229.1073,185.1540,PHXATPHONSXBIL,FIO00260 gamma-Undecalactone,CCCCCCC[C@@H](C1)OC(=O)C1,193.8440,3969,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
1002,0.8487,0.0005,229.1185,229.1180,DTSWLLBBGHRXQH,PyroGlu-Val,O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O,42.6800,304,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1003,0.8485,0.0005,229.1185,229.1180,DTSWLLBBGHRXQH,PyroGlu-Val,O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O,52.8180,375,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1004,0.2939,74.8565,229.1435,304.0000,VHETUFZJAFEOIC,N-phenethyldodecanamide,CCCCCCCCCCCC(=O)NCCC1=CC=CC=C1,121.2870,725,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,N-acyl amines,Fatty amides,Fatty acids
1005,0.6285,0.0005,229.1435,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,COC(=O)C(=C)CCCCCCCC(O)=O,240.3340,6574,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1006,0.6291,0.0005,229.1435,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,COC(=O)C(=C)CCCCCCCC(O)=O,231.0990,6187,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1007,0.6032,0.0006,229.1436,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,COC(=O)C(=C)CCCCCCCC(O)=O,177.9600,2927,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1008,0.6012,0.0006,229.1436,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,C=C(CCCCCCCC(=O)O)C(=O)OC,218.1290,5362,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1009,0.5976,0.0007,229.1437,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,COC(=O)C(=C)CCCCCCCC(O)=O,181.5320,3177,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1010,0.6069,334.1553,229.1437,563.2990,SVAPNKGLWRWWCI,"""12b-O-[octa-2Z,4E-dienoyl]-13_-isobutyroyloxy-4b-deoxyphorbol """,[H][C@]12[C@]3([H])C=C(CO)C[C@]4([H])C(C(C)=C[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(/C=C\C=C\CCC)=O)[C@@]1(OC(C(C)C)=O)C2(C)C)=O,131.4330,1028,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Tigliane and ingenane diterpenoids,Tigliane diterpenoids,Diterpenoids,Terpenoids
1011,0.8487,0.0003,229.1547,229.1550,ZKQOUHVVXABNDG,Pro-Leu,CC(C)C[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1,39.0970,294,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1012,0.4090,212.2150,229.1800,441.3950,NVQGQHXFWUBOAU,Mononervonin (15c),CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OCC(CO)O,268.6140,8084,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Diacylglycerols; Monoacylglycerols,Glycerolipids,Fatty acids
1013,0.4090,215.6340,229.5520,445.1860,ZEXYUHSKZCBVFE,KU002-8-2,OC1=C(O)C=CC(/C=C/C(OCC(CCCC(CO2)=CC2=O)CC(/C=C(C)/CO)=O)=O)=C1,124.8760,830,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,,,Shikimates and Phenylpropanoids
1014,0.3775,27.5289,229.5521,257.0810,XIKIUQUXDNHBFR,2-phenylmethoxycarbonylbenzoic acid,OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,107.8000,612,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1015,0.4887,311.0655,230.0475,541.1130,YLQLFNHURAYJDR,"6,7,3'-Trihydroxyflavone",O=c1cc(-c2cccc(O)c2)oc2cc(O)c(O)cc12,230.6670,6096,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,Flavones,Flavones,Flavonoids,Shikimates and Phenylpropanoids
1016,0.5791,371.1210,230.0700,601.1910,KNKHXYYGNZZSEJ,"5,6-dibenzoyloxy-7-methyl-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylic acid [IIN-based: Match]",CC1C(OC(=O)C2=CC=CC=C2)C(OC(=O)C3=CC=CC=C3)C4C1C(OC5OC(CO)C(O)C(O)C5O)OC=C4C(O)=O,188.0710,3711,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Iridoid O-glycosides,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
1017,0.5319,12.9667,230.1217,217.1550,KRNYOVHEKOBTEF,Valylvaline,O=C(O)C(NC(=O)C(N)C(C)C)C(C)C,52.9690,373,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Dipeptides,Small peptides,Amino acids and Peptides
1018,0.5782,259.2423,230.1217,489.3640,LCPYQJIKPJDLLB,Leu-Leu,CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,42.5490,275,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Dipeptides,Small peptides,Amino acids and Peptides
1019,0.5753,203.1702,230.1388,433.3090,KRNYOVHEKOBTEF,Val-Val,CC(C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N,57.8380,403,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Dipeptides,Small peptides,Amino acids and Peptides
1020,0.4090,418.9909,230.1391,649.1300,RDUAJIJVNHKTQC,Baimaside,O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,137.9950,1185,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-3-O-glycosides,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
1023,0.6250,0.0002,230.1752,230.1750,QLHULAHOXSSASE,butan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate,CCC(C)OC(=O)N1CCCCC1CCO,154.6940,1826,Organic compounds,Organoheterocyclic compounds,Piperidines,Piperidinecarboxylic acids and derivatives,Piperidinecarboxylic acids,Piperidine alkaloids,Lysine alkaloids,Alkaloids
1024,0.8403,0.0000,230.2480,230.2480,SYELZBGXAIXKHU,"N,N-dimethyldodecan-1-amine oxide",CCCCCCCCCCCC[N+](C)(C)[O-],265.6780,7981,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Aminoxides,Long-chain alkyl amine oxides,,,
1025,0.8759,0.0000,230.2480,230.2480,SYELZBGXAIXKHU,"N,N-dimethyldodecan-1-amine oxide",CCCCCCCCCCCC[N+](C)(C)[O-],275.0810,8369,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Aminoxides,Long-chain alkyl amine oxides,,,
1028,0.4090,947.4469,231.1231,1178.5700,KELSIYWCZZCKIB,Rivulariapeptolide 1155,CC(C)[C@H](NC([C@H](CC1=CC=C(O)C=C1)N(C)C([C@H](CC2=CC=CC=C2)N3[C@H](O)CC[C@H](NC(/C(NC4=O)=C\C)=O)C3=O)=O)=O)C(O[C@H](C)[C@@H]4NC([C@H]([C@@H](OC(C5N(C(CCC)=O)CCC5)=O)C)NC(C6CCCN6C(CCC)=O)=O)=O)=O,248.0550,6979,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Cyclic depsipeptides,Ahp-containing cyclodepsipeptides; Cyclic peptides; Depsipeptides,Oligopeptides,Amino acids and Peptides; Polyketides
1029,0.6246,0.0003,231.1233,231.1230,YLHOHANRUSKHKO,"(2S)-2-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one",CCC[C@@H](O)[C@H](O)[C@@H]1CC(OC)=CC(=O)O1,226.7450,5858,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,2-pyrone derivatives,Cyclic polyketides,Polyketides
1030,0.8466,0.0003,231.1233,231.1230,YLHOHANRUSKHKO,"(2S)-2-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one",CCC[C@@H](O)[C@H](O)[C@@H]1CC(OC)=CC(=O)O1,152.4330,1823,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,2-pyrone derivatives,Cyclic polyketides,Polyketides
1031,0.6246,0.0004,231.1234,231.1230,YLHOHANRUSKHKO,"(2S)-2-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one",CCC[C@@H](O)[C@H](O)[C@@H]1CC(OC)=CC(=O)O1,147.8860,1454,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,2-pyrone derivatives,Cyclic polyketides,Polyketides
1032,0.5554,45.9696,231.1236,185.1540,PHXATPHONSXBIL,FIO00259 gamma-Undecalactone,CCCCCCC[C@@H](C1)OC(=O)C1,193.3450,3932,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
1033,0.5946,0.0006,231.1236,231.1230,YLHOHANRUSKHKO,"(2S)-2-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one",CCC[C@@H](O)[C@H](O)[C@@H]1CC(OC)=CC(=O)O1,216.4480,5287,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,2-pyrone derivatives,Cyclic polyketides,Polyketides
1034,0.4090,204.1713,231.1237,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,286.1940,8891,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
1035,0.3196,83.8608,231.1242,314.9850,ICUTUKXCWQYESQ,"1-(4-chlorophenyl)-3-(3,4-dichlorophenyl)urea",Clc2ccc(NC(=O)Nc1ccc(Cl)cc1)cc2Cl,408.0930,13828,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes,,,Shikimates and Phenylpropanoids
1036,0.5961,0.0006,231.1374,231.1380,KTEXNACQROZXEV,Parthenolide,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,163.0770,2410,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Germacranolides and derivatives,Germacrane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1037,0.4090,364.2360,231.1380,595.3740,BWJAVNUITZYXPB,Trp-gMCA,C[C@H](CCC(N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O)[C@H]3CC[C@@]4([H])[C@]5([H])[C@H](O)[C@H](O)[C@]6([H])C[C@H](O)CC[C@]6(C)[C@H]5CC[C@@]43C,238.9490,6423,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholestane steroids,Steroids,Terpenoids
1040,0.7658,0.0002,231.1592,231.1590,TVIDDXQYHWJXFK,Dodecanedioic acid,C(CCCCCC(=O)O)CCCCC(=O)O,260.5210,7694,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1041,0.7955,0.0003,231.1593,231.1590,TVIDDXQYHWJXFK,Dodecanedioic acid,C(CCCCCC(=O)O)CCCCC(=O)O,290.1350,9105,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1042,0.7187,0.0006,231.1704,231.1710,PNVLWFYAPWAQMU,ValylIsoleucine,O=C(O)C(NC(=O)C(N)C(C)C)C(C)CC,49.4770,340,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1043,0.7215,0.0005,231.1705,231.1710,PNVLWFYAPWAQMU,ValylIsoleucine,O=C(O)C(NC(=O)C(N)C(C)C)C(C)CC,64.3550,450,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1044,0.8489,0.0005,231.1705,231.1710,XCTHZFGSVQBHBW,Val-Leu,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](C(C)C)N,39.9220,278,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1045,0.5498,212.1391,231.2109,443.3500,OQIJRBFRXGIHMI,"""(3S,5R,7R,9S,10S,13R,14S,17R)-17-((2R)-7-hydroxy-6-methylheptan-2-yl)-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthrene-3,7-diol""",C[C@H](CCCC(C)CO)[C@H]1CC[C@H]2[C@]([C@@H]3CC[C@@]21C)([H])[C@H](O)C[C@@H]4[C@]3(C)CC[C@H](O)C4,394.0120,13485,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholestane steroids,Steroids,Terpenoids
1046,0.4090,388.3616,231.2514,619.6130,JZJYYCFYGXPUMF,Oleoyl ethylamide,CCCCCCCC/C=C\CCCCCCCC(=O)NCC,274.6000,8378,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,N-acyl amines,Fatty amides,Fatty acids
1047,0.5554,4.8889,232.0429,227.1540,GDCVFNAQLOMGMS,N-methyl-3-phenyl-3-pyridin-2-ylpropan-1-amine,CNCCC(C1=CC=CC=C1)C1=NC=CC=C1,215.4420,5216,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Aralkylamines,Pyridine alkaloids,Nicotinic acid alkaloids,Alkaloids
1048,0.3459,126.0779,232.0691,358.1470,ISFFJOFNLNXPLJ,"1-(2H-benzo[d]1,3-dioxolen-5-yl)-3-[(4-butylthiophenyl)amino]propan-1-one",CCCCSc1ccc(NCCC(=O)c2ccc3c(c2)OCO3)cc1,435.5110,14791,Organic compounds,Organoheterocyclic compounds,Benzodioxoles,,Benzodioxoles,,,Shikimates and Phenylpropanoids
1049,0.3459,67.0786,232.0694,299.1480,FSASIHFSFGAIJM,3-methyladenine,Cn1cnc(N)c2ncnc1-2,523.6090,15339,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,6-aminopurines,Purine alkaloids,Pseudoalkaloids,Alkaloids
1050,0.5826,151.0686,232.0804,383.1490,QIJIXAJOACZAFM,methyl 2-[(3-ethoxy-4-propoxyphenyl)methylene]-3-oxobenzo[b]furan-5-carboxylat e,CCCOc1ccc(C=C2Oc3ccc(C(=O)OC)cc3C2=O)cc1OCC,331.5010,10547,Organic compounds,Phenylpropanoids and polyketides,Aurone flavonoids,,Aurone flavonoids,Aurones,Flavonoids,Shikimates and Phenylpropanoids
1051,0.6232,0.0001,232.1179,232.1180,HXATVKDSYDWTCX,SUBERYL GLYCINE,C(CCCC(=O)O)CC/C(=N/CC(=O)O)/O,69.3370,472,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1052,0.7734,80.0990,232.1180,312.2170,BDKVLVHIBJWMJU,3-oxo-C13-HSL,O=C(CC(N[C@@H]1C(OCC1)=O)=O)CCCCCCCCCC,29.9720,36,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Fatty acyl homoserine lactones,Fatty amides,Fatty acids
1053,0.3459,88.9828,232.1192,321.1020,LJKAKWDUZRJNPJ,"N-[4-[(4,6-dimethyl-2-pyrimidinyl)sulfamoyl]phenyl]acetamide",O=S(=O)(c1ccc(cc1)NC(=O)C)Nc1nc(cc(n1)C)C,435.2140,14837,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides,,,Alkaloids
1055,0.8840,0.0004,232.1334,232.1330,AFYCEAFSNDLKSX,7-(diethylamino)-4-methylchromen-2-one,CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,277.8160,8534,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,,Coumarins and derivatives,Simple coumarins,Coumarins,Shikimates and Phenylpropanoids
1056,0.2939,91.8592,232.1368,323.9960,KOOVZZFZNASYFB,PRZ_M323a,CC(=O)CN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C=O,208.9280,4848,Organic compounds,Benzenoids,Phenol ethers,,Phenol ethers,Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1059,0.6246,0.0004,232.1544,232.1540,YFIMUDXPJZVJJO,"(2S)-2-[(1S)-1-hydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one [IIN-based: Match]",CCCC[C@H](O)[C@@H]1CC(OC)=CC(=O)O1,215.4140,5204,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,2-pyrone derivatives,Cyclic polyketides,Polyketides
1061,0.7899,0.0005,232.1545,232.1550,LRCNOZRCYBNMEP,Butyryl carnitine (isomer of 920),O=C([O-])CC(OC(=O)C(C)C)C[N+](C)(C)C,41.5350,309,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,,,
1063,0.7926,0.0005,232.1545,232.1540,QWYFHHGCZUCMBN,Butyrylcarnitine - 20.00 eV,CCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,39.0440,261,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,,,
1064,0.3459,93.1305,232.1545,325.2850,OTINDTSIODNWJB,N-butyl-N-(1-(cyclohexylamino)-1-oxobutan-2-yl)pentanamide,CCCCC(=O)N(CCCC)C(CC)C(=O)NC1CCCCC1,128.4460,937,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,N-acyl amines,Fatty amides,Fatty acids
1065,0.3459,60.9246,232.1734,293.0980,KCXVZYZYPLLWCC,Ethylenediaminetetraacetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,63.2400,457,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Aminoacids,Small peptides,Amino acids and Peptides
1066,0.6878,149.1704,233.0786,382.2490,NLWXLZQXWPONHI,N-(2-(benzylamino)-2-oxo-1-(pyridin-3-yl)ethyl)-N-butylpentanamide,CCCCC(=O)N(CCCC)C(C(=O)NCc1ccccc1)c2cccnc2,188.2540,3702,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,,Pseudoalkaloids,Alkaloids
1067,0.7907,0.0722,233.0788,233.1510,BQBCIBCLXBKYHW,"Threonylleucine (isomer of 809, 926)",O=C(O)C(NC(=O)C(N)C(O)C)CC(C)C,30.5700,114,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1068,0.6232,0.0002,233.1172,233.1170,VOOYTQRREPYRIW,(+)-Dihydrokavain,COC1=CC(=O)O[C@@H](CCc2ccccc2)C1,156.7310,2048,Organic compounds,Phenylpropanoids and polyketides,Kavalactones,,Kavalactones,Kavalactones and derivatives,Styrylpyrones,Shikimates and Phenylpropanoids
1069,0.6232,0.0002,233.1172,233.1170,MWAGQRLEBNHEKW,"6-hydroxyspiro[chromane-2,1'-cyclohexane]-4-one",O=C1CC2(CCCCC2)Oc2ccc(O)cc21,242.1380,6692,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,,,Terpenoids
1070,0.6281,0.0003,233.1173,233.1170,MWAGQRLEBNHEKW,"6-hydroxyspiro[chromane-2,1'-cyclohexane]-4-one",O=C1CC2(CCCCC2)Oc2ccc(O)cc21,209.9960,4934,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,,,Terpenoids
1074,0.8487,0.0007,233.1493,233.1500,LRKCBIUDWAXNEG,Leu-Thr,C[C@H]([C@@H](C(=O)O)NC(=O)[C@H](CC(C)C)N)O,32.4610,181,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1075,0.2939,124.1104,233.1536,357.2640,XYPPDQHBNJURHU,Lagochilin,C[C@@H]1CCC2[C@](C)(CC[C@H](O)[C@@]2(C)CO)[C@@]12CC[C@@](CO)(CCO)O2,258.6590,7361,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Labdane diterpenoids,Diterpenoids,Terpenoids
1076,0.6246,0.0004,233.1536,233.1540,IOWJIJRXPLIPRQ,"4,8-dimethyl-1-(propan-2-yl)-9,10-dioxatricyclo[6.2.2.0,?]dodeca-2(7),3,5-triene",CC(C)C1(CC2)OOC2(C)c2c1cc(C)cc2,219.2070,5371,Organic compounds,Benzenoids,Tetralins,,Tetralins,Bisabolane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1077,0.7682,0.0003,233.1537,233.1540,IOWJIJRXPLIPRQ,"4,8-dimethyl-1-(propan-2-yl)-9,10-dioxatricyclo[6.2.2.0,?]dodeca-2(7),3,5-triene",CC(C)C1(CC2)OOC2(C)c2c1cc(C)cc2,202.7010,4686,Organic compounds,Benzenoids,Tetralins,,Tetralins,Bisabolane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1078,0.4090,202.1413,233.1537,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,375.4500,12604,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
1079,0.8086,0.0003,233.1537,233.1540,PXOYOCNNSUAQNS,"(3aR,5S,8aR,9aR)-5,8a-dimethyl-3-methylidene-2H,3H,3aH,5H,6H,7H,8H,8aH,9H,9aH-naphtho[2,3-b]furan-2-one",C[C@H](CCC[C@@]1(C)C[C@@H]2OC3=O)C1=C[C@H]2C3=C,199.7950,4309,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,"Eudesmanolides, secoeudesmanolides, and derivatives",Eudesmane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1080,0.4105,422.1971,233.1749,655.3720,PTPCWEVNYOLFMA,"1,2,6,6,10,17,20-heptamethyl-17-[N-(3-nitrophenyl)carbamoyl]-12-oxopentacyclo[ 12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=Nc5cccc([N+](=O)[O-])c5)CCC4(C)CCC23C)C1(C)C,201.5690,4367,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,,,
1081,0.3177,64.0677,233.1863,297.2540,QMXGNDITXNMQEK,2-(N-butylpropionamido)-N-cyclohexylbutanamide,CCCCN(C(=O)CC)C(CC)C(=O)NC1CCCCC1,148.3450,1616,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Tertiary carboxylic acid amides,,,
1082,0.4090,256.1738,233.1902,489.3640,LCPYQJIKPJDLLB,Leu-Leu,CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,347.2060,11099,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Dipeptides,Small peptides,Amino acids and Peptides
1083,0.6241,0.0002,233.1902,233.1900,IMKJGXCIJJXALX,(3aR)-(+)-Sclareolide,CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12,332.8440,10518,Organic compounds,Organoheterocyclic compounds,Naphthofurans,,Naphthofurans,Norlabdane diterpenoids,Diterpenoids,Terpenoids
1084,0.5491,202.0837,233.2113,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,298.6460,9359,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
1085,0.5554,74.0355,233.2265,307.2620,JYYFMIOPGOFNPK,Linolenic acid ethyl ester,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,286.8690,9017,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
