query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
1059,0.7658,0.0002,227.1642,227.1640,DXNCZXXFRKPEPY,"1,11-Undecanedicarboxylic acid",C(CCCCCC(=O)O)CCCCCC(=O)O,248.9350,7411,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1060,0.8418,0.0002,227.1642,227.1640,DXNCZXXFRKPEPY,"1,11-Undecanedicarboxylic acid",C(CCCCCC(=O)O)CCCCCC(=O)O,149.0780,1996,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1061,0.8670,0.0002,227.1642,227.1640,DXNCZXXFRKPEPY,"1,11-Undecanedicarboxylic acid",C(CCCCCC(=O)O)CCCCCC(=O)O,154.2490,2257,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1062,0.4090,531.3258,227.1642,758.4900,VVUAHGLHHLVKDR,"[3-hydroxy-1-[3-hydroxy-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)decan-5-yl]oxy-1-oxodecan-5-yl] 3,5-dihydroxydecanoate",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OCC(O)C(O)C(O)C(O)CO,254.5710,7778,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,,,Fatty acids; Polyketides
1063,0.4090,240.1147,227.1643,467.2790,SCIXGQOSKNXPSL,"[(1S,9S,13R,14R)-14-hydroxy-14-(hydroxymethyl)-5,5-dimethyltetracyclo[11.2.1.0,?.0?,?]hexadecan-9-yl]methyl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",CC(C)(CCC1)C2[C@]1(COC(/C=C/c(cc1)cc(O)c1O)=O)C(CC[C@H](C1)[C@@](CO)(C3)O)[C@]13CC2,220.3180,5906,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Kaurane diterpenoids,Kaurane and Phyllocladane diterpenoids,Diterpenoids,Terpenoids
1064,0.7658,0.0003,227.1643,227.1640,DXNCZXXFRKPEPY,"1,11-Undecanedicarboxylic acid",C(CCCCCC(=O)O)CCCCCC(=O)O,285.0620,9470,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1065,0.4090,242.0197,227.1643,469.1840,AAKHGLJWUOZNTQ,Merochlorophaeic acid,O=C(Oc1c(O)cc(CCCCC)c(C(=O)O)c1O)c1c(CCC)cc(OC)cc1OC,279.0540,9113,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,Depsides,Aromatic polyketides,Polyketides
1066,0.5521,350.2297,227.1643,577.3940,XBEDTLDOFCRJHC,"3-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-5-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CC(O)CCCCC)CC(O)=O,167.9590,3107,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,3-(3-hydroxyalkanoyloxy)alkanoic acids,Fatty acid estolides; Hydroxy fatty acids,Fatty Acids and Conjugates; Fatty esters,Fatty acids
1067,0.5940,0.0006,227.1756,227.1750,LSAMUAYPDHUBQD,Crotetamide,CCC(C(=O)N(C)C)N(CC)C(=O)/C=C/C,77.0720,671,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,,,
1069,0.8348,0.0013,227.2007,227.2020,YWWVWXASSLXJHU,Myristoleic acid,CCCC/C=C\CCCCCCCC(=O)O,351.0290,12000,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Unsaturated fatty acids,Fatty Acids and Conjugates,Fatty acids
1070,0.4090,266.1293,227.2007,493.3300,MPDGHEJMBKOTSU,"(3beta,20beta)-3-hydroxy-11-oxoolean-12-en-29-oic acid",O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C,286.9600,9608,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
1071,0.4090,280.0713,227.2007,507.2720,SCIXGQOSKNXPSL,"[(1S,9S,13R,14R)-14-hydroxy-14-(hydroxymethyl)-5,5-dimethyltetracyclo[11.2.1.0,?.0?,?]hexadecan-9-yl]methyl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",CC(C)(CCC1)C2[C@]1(COC(/C=C/c(cc1)cc(O)c1O)=O)C(CC[C@H](C1)[C@@](CO)(C3)O)[C@]13CC2,299.3080,10054,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Kaurane diterpenoids,Kaurane and Phyllocladane diterpenoids,Diterpenoids,Terpenoids
1072,0.3459,79.6794,227.4856,307.1650,VYFYYTLLBUKUHU,dopamine,C1=CC(=C(C=C1CCN)O)O,389.5580,14089,Organic compounds,Benzenoids,Phenols,Benzenediols,Catecholamines and derivatives,Phenylethylamines,Tyrosine alkaloids,Alkaloids
1073,0.4090,216.7893,227.4857,444.2750,HREPKYSNTPRGQR,Nakijiquinone B,CC(C(NC(C(C(CC1(C)C(C)CCC2(C)C(C)=CCCC21)=C3O)=O)=CC3=O)C(O)=O)C,378.2280,13374,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Valine and derivatives,Colensane and Clerodane diterpenoids,Diterpenoids,Terpenoids
1075,0.4090,277.1444,228.1226,505.2670,MGXWFQMOWOODPK,"N-(2,5-dimethylphenyl)-2-[6-hydroxy-2-(3,4,5-trimethoxyphenyl)-3-azabicyclo[4. 4.0]dec-3-yl]acetamide",COc1cc(C2C3CCCCC3(O)CCN2CC(O)=Nc2cc(C)ccc2C)cc(OC)c1OC,152.7560,2278,Organic compounds,Organoheterocyclic compounds,Piperidines,Phenylpiperidines,Phenylpiperidines,Isoquinoline alkaloids,Tyrosine alkaloids,Alkaloids
1079,0.4090,233.1634,228.1706,461.3340,MDSUKZSLOATHMH,Leu-Val,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N,37.8730,272,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1080,0.5284,45.0622,228.1958,273.2580,ONVABDHFQKWOSV,Kaurane,C[C@@]12CCCC([C@H]1CC[C@]13[C@H]2CC[C@H](C1)C(=C)C3)(C)C,248.7920,7379,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Kaurane diterpenoids,Kaurane and Phyllocladane diterpenoids; Podocarpane diterpenoids,Diterpenoids,Terpenoids
1081,0.6237,0.0001,228.1959,228.1960,GFVMHSQLCIEXNG,Andrachcinidine,CCCC(CC1CCCC(N1)CC(=O)C)O,411.4880,15182,Organic compounds,Organoheterocyclic compounds,Piperidines,,Piperidines,Piperidine alkaloids,Lysine alkaloids,Alkaloids
1082,0.5531,107.0148,228.2072,335.2220,KCXZNSGUUQJJTR,"dihexyl benzene-1,2-dicarboxylate",CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,187.1190,4149,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1083,0.3459,88.9906,228.2324,317.2230,VXCAHHWNQSZQMI,(E)-N-(1-(benzylamino)-1-oxobutan-2-yl)-N-butylbut-2-enamide,C/C=C/C(=O)N(CCCC)C(CC)C(=O)NCc1ccccc1,346.0930,11746,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,,,Alkaloids
1084,0.3397,60.8716,228.2324,289.1040,LGBYJXBCVZKJBL,1-[(2-oxoazepan-1-yl)disulfanyl]azepan-2-one,O=C1CCCCCN1SSN1CCCCCC1=O,362.8660,12663,Organic compounds,Organoheterocyclic compounds,Lactams,Caprolactams,Caprolactams,Quinolizidine alkaloids,Lysine alkaloids,Alkaloids
1085,0.4090,315.1673,228.2687,543.4360,BACYUWVYYTXETD,N-Lauroylsarcosine,CCCCCCCCCCCC(=O)N(C)CC(=O)O,281.7300,9192,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,N-acyl amines,Fatty amides,Fatty acids
1087,0.3196,108.5304,228.6346,337.1650,GOJCZVPJCKEBQV,"2-O-(2-butoxy-2-oxoethyl) 1-O-butyl benzene-1,2-dicarboxylate",CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,418.0320,15554,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1088,0.8798,0.0000,229.0860,229.0860,DXGLGDHPHMLXJC,(2-hydroxy-4-methoxy-phenyl)-phenyl-methanone,c1(C(c2ccccc2)=O)c(cc(OC)cc1)O,300.4920,10050,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzophenones,Benzophenones,,,
1089,0.4090,343.2731,229.0909,572.3640,JPGYRFJJNVYGPI,"[3-hydroxy-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)decan-5-yl] 3,5-dihydroxydecanoate",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OCC(O)C(O)C(O)C(O)CO,229.1350,6364,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,,,Fatty acids; Polyketides
1092,0.5284,15.9818,229.1068,213.1250,RWCOTTLHDJWHRS,Prolylproline,O=C(O)C2N(C(=O)C1NCCC1)CCC2,42.5180,346,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1093,0.7915,0.0002,229.1072,229.1070,OLSZGECXFBCCRZ,,CC/1=C/C(=O)OC(C)(C1)CC(C)(O)C(O)=O,151.4490,2203,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,Miscellaneous meroterpenoids,Meroterpenoids,Terpenoids
1094,0.5286,15.9223,229.1073,213.1850,RZZLMGATMUAJPX,FIO00256 delta-Tridecalactone,CCCCCCCCC(C1)OC(=O)CC1,193.8640,4470,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
1095,0.8485,0.0005,229.1185,229.1180,DTSWLLBBGHRXQH,PyroGlu-Val,O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O,53.2550,442,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1096,0.8485,0.0005,229.1185,229.1180,DTSWLLBBGHRXQH,PyroGlu-Val,O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O,42.3690,338,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1097,0.8487,0.0006,229.1186,229.1180,DTSWLLBBGHRXQH,PyroGlu-Val,O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O,62.3650,575,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1098,0.4090,342.2399,229.1431,571.3830,ODCMYURABUZDRD,Arg-DCA,C[C@H](CCC(N[C@H](C(O)=O)CCCNC(N)=N)=O)[C@H]1CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,160.3810,2719,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
1099,0.5292,38.0516,229.1434,267.1950,LKYYYYVANTYGSO,Photopyrone B,CC(C)CCCCC1=C(C=C(OC1=O)CC(C)C)O,121.2090,977,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Pyranones and derivatives,2-pyrone derivatives,Cyclic polyketides,Polyketides
1100,0.6246,0.0005,229.1435,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,COC(=O)C(=C)CCCCCCCC(O)=O,240.4340,6899,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1101,0.5955,0.0006,229.1436,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,COC(=O)C(=C)CCCCCCCC(O)=O,129.9280,1242,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1103,0.6077,0.0006,229.1436,229.1430,ZUNJWEGRDSXKIO,9-methoxycarbonyldec-9-enoic acid,C=C(CCCCCCCC(=O)O)C(=O)OC,181.5450,3661,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Oxo fatty acids,Fatty Acids and Conjugates,Fatty acids
1104,0.6237,0.0004,229.1436,229.1440,HNNQILZBIHECCU,"3-(5,6-dihydroxyheptyl)-4-methyl-2H-furan-5-one [IIN-based on: CCMSLIB00000845434]",CC(O)C(O)CCCCC1=C(C)C(=O)OC1,132.0840,1399,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,,,Polyketides
1105,0.5319,58.0047,229.1437,171.1390,IFYYFLINQYPWGJ,FIO00040 gamma-Decalactone,CCCCCCC(C1)OC(=O)C1,197.4820,4720,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
1106,0.8487,0.0004,229.1546,229.1550,ZKQOUHVVXABNDG,Pro-Leu,CC(C)C[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1,52.0390,443,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1107,0.8487,0.0004,229.1546,229.1550,ZKQOUHVVXABNDG,Pro-Leu,CC(C)C[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1,38.3730,299,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1108,0.5292,82.1100,229.1800,311.2900,LVGKNOAMLMIIKO,Oleic acid ethyl ester,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,267.6730,8538,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
1109,0.4090,398.3080,229.1800,627.4880,DCBSHORRWZKAKO,Glycerol 1-myristate,CCCCCCCCCCCCCC(=O)OCC(CO)O,404.3030,14872,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
1110,0.4090,557.7630,229.5520,787.3150,LRYKURPAEKHAKB,5-(acetyloxy)-3-(hydroxymethyl)-2-oxo-6-(propan-2-yl)cyclohex-3-en-1-yl (2E)-4-(acetyloxy)-2-methylbut-2-enoate,CC(C)C(C(C=C(CO)C1=O)OC(C)=O)C1OC(/C(/C)=C/COC(C)=O)=O,124.8210,1149,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,Germacrane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1111,0.3504,205.8080,229.5520,435.3600,GTVWRXDRKAHEAD,tris(2-ethylhexyl) phosphate,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,107.6370,824,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Trialkyl phosphates,Glycerophosphocholines,Glycerophospholipids,Fatty acids
1112,0.6068,333.1040,230.0700,563.1740,AHTRGGWSBFOEEG,"methyl (4S,5Z,6S)-5-(2-hydroxyethylidene)-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(=C\CO)[C@@H]1CC(=O)OCCc1ccc(O)cc1,188.0710,4237,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
1113,0.3120,47.2183,230.1217,277.3400,ZDGJAHTZVHVLOT,epsilon-N-(L-glutar-2-yl)-L-lysine,C(CCNC(CCC(=O)O)C(=O)O)CC(C(=O)O)N,53.2430,434,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamic acid and derivatives,Aminoacids,Small peptides,Amino acids and Peptides
1114,0.3121,47.2012,230.1388,277.3400,ZDGJAHTZVHVLOT,"N6-(L-1,3-dicarboxylpropyl)-L-lysine",C(CCNC(CCC(=O)O)C(=O)O)CC(C(=O)O)N,58.6550,491,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamic acid and derivatives,Aminoacids,Small peptides,Amino acids and Peptides
1115,0.4090,225.1509,230.1391,455.2900,SGTNSNPWRIOYBX,Verapamil,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,138.1110,1580,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylbutylamines,Phenylbutylamines,Phenylethylamines,Tyrosine alkaloids,Alkaloids
1116,0.3459,113.0468,230.1392,343.1860,VFFNZZXXTGXBOG,N_butyryl_DL_homoserine_lactone,CCCC(=O)NC1CCOC1=O,65.7830,590,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Fatty acyl homoserine lactones,Fatty amides,Fatty acids
1117,0.4887,287.1038,230.1392,517.2430,JVCNHGXAVMINTN,"(1R,2R,4S,16R,17R,20S)-13,20-Dimethoxy-4,7,17,22,22-pentamethyl-11-oxo-5,10,21,23-tetraoxahexacyclo[18.2.1.0~1,17~.0~4,16~.0~6,14~.0~8,12~]tricosa-6(14),7,12-trien-2-yl acetate",COC1=C2C(=O)OCC2=C(C)C3=C1C[C@H]4[C@](C)(C[C@@H](OC(C)=O)[C@]56O[C@@](CC[C@]45C)(OC)OC6(C)C)O3,113.6800,864,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Xanthenes,Tetraketide meroterpenoids,Meroterpenoids,Polyketides; Terpenoids
1119,0.3459,103.9975,230.1475,334.1450,TZZGWONSOUIZGM,"3-[(4-fluorophenyl)amino]-1-(3,4,5-trimethoxyphenyl)propan-1-one",COc1cc(C(=O)CCNc2ccc(F)cc2)cc(OC)c1OC,129.0970,1316,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,,,Shikimates and Phenylpropanoids
1120,0.7022,14.0519,230.1751,244.2270,QZXSMBBFBXPQHI,N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide,CCCCCCCCCCCC(=O)NCCO,256.5710,8002,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
1121,0.8403,0.0002,230.2478,230.2480,SYELZBGXAIXKHU,"N,N-dimethyldodecan-1-amine oxide",CCCCCCCCCCCC[N+](C)(C)[O-],266.0710,8545,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Aminoxides,Long-chain alkyl amine oxides,,,
1122,0.8767,0.0000,230.2480,230.2480,SYELZBGXAIXKHU,"N,N-dimethyldodecan-1-amine oxide",CCCCCCCCCCCC[N+](C)(C)[O-],275.0740,8862,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Aminoxides,Long-chain alkyl amine oxides,,,
1125,0.6764,2.0652,231.0848,233.1500,DRCKHKZYDLJYFQ,Ile-Thr,CCC(C)C(C(=O)NC(C(C)O)C(=O)O)N,31.9690,206,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1126,0.4090,278.6572,231.1228,509.7800,TZPWADOJDBABMF,[Gln1]-moroidin-[QLLVWRAH],NC(C(NC(C(NC(CC(C)C)C(NC(C(C)C)C(NC(C(NC(C(NC(C)C(NC(CC1=CN2C=N1)C(O)=O)=O)=O)CCCNC(N)=N)=O)CC3=C2NC4=C3C=CC5=C4)=O)=O)=O)C5C(C)C)=O)CCC(N)=O,54.0280,436,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Cyclic peptides,Oligopeptides,Amino acids and Peptides
1127,0.6237,0.0002,231.1232,231.1230,YLHOHANRUSKHKO,"(2S)-2-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one",CCC[C@@H](O)[C@H](O)[C@@H]1CC(OC)=CC(=O)O1,226.8920,6259,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,2-pyrone derivatives,Cyclic polyketides,Polyketides
1128,0.6246,0.0003,231.1233,231.1230,YLHOHANRUSKHKO,"(2S)-2-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one",CCC[C@@H](O)[C@H](O)[C@@H]1CC(OC)=CC(=O)O1,147.8760,1869,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,2-pyrone derivatives,Cyclic polyketides,Polyketides
1129,0.5292,45.9695,231.1235,185.1540,PHXATPHONSXBIL,FIO00259 gamma-Undecalactone,CCCCCCC[C@@H](C1)OC(=O)C1,193.3910,4446,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
1130,0.5292,45.9696,231.1236,185.1540,PHXATPHONSXBIL,FIO00259 gamma-Undecalactone,CCCCCCC[C@@H](C1)OC(=O)C1,216.6170,5760,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
1131,0.4076,204.1710,231.1240,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,407.7810,14954,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
1132,0.5286,84.0678,231.1342,315.2020,BTRULDJUUVGRNE,Ala-Pro-Lys,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O)N,31.8250,154,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Dipeptides,Small peptides,Amino acids and Peptides
1133,0.6286,0.0004,231.1374,231.1370,FKBUODICGDOIGB,"Naphtho[1,2-b]furan-2(3H)-one, decahydro-6-hydroxy-5a-methyl-3,9-bis(methylene)-, (3aS,5aR,6R,9aS,9bS)-",C[C@@]12CC[C@@H]3[C@H](OC(=O)C3=C)[C@H]1C(=C)CC[C@H]2O,163.1420,2930,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,"Eudesmanolides, secoeudesmanolides, and derivatives",Eudesmane sesquiterpenoids; Germacrane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1134,0.4090,230.1961,231.1379,461.3340,MDSUKZSLOATHMH,Leu-Val,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N,246.7830,7247,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1135,0.4090,448.3741,231.1379,679.5120,FWRMXZJICBUHLB,Thermoactinoamide_J,O=C(N[C@@H](CC(C)C)C(N[C@H](CC(C)C)C(N[C@H]1[C@@H](C)CC)=O)=O)[C@H]([C@@H](C)CC)NC([C@@H]([C@@H](C)CC)NC([C@H](CC(C)C)NC1=O)=O)=O,239.1470,6798,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Cyclic peptides,Oligopeptides,Amino acids and Peptides
1138,0.7658,0.0002,231.1592,231.1590,TVIDDXQYHWJXFK,Dodecanedioic acid,C(CCCCCC(=O)O)CCCCC(=O)O,260.5320,8170,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1139,0.7658,0.0003,231.1593,231.1590,TVIDDXQYHWJXFK,Dodecanedioic acid,C(CCCCCC(=O)O)CCCCC(=O)O,290.0290,9744,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
1140,0.8556,0.0006,231.1704,231.1710,PNVLWFYAPWAQMU,ValylIsoleucine,O=C(O)C(NC(=O)C(N)C(C)C)C(C)CC,64.4280,562,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1141,0.7215,0.0005,231.1705,231.1710,MDSUKZSLOATHMH,Leu-Val,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N,39.9120,290,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1142,0.2939,62.0005,231.1955,293.1960,JHOXVFIHEZNGJK,MassbankEU:LIT00020 1COOH-2But-A7EO3|1-Carboxyl-2-butyl-A7EO3|3-({2-[2-(2-hydroxyethoxy)ethoxy]ethoxy}methyl)heptanoic acid,OCCOCCOCCOCC(CC(=O)O)CCCC,422.2230,15812,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
