query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
1200,0.6246,0.0004,252.2324,252.2320,BBRMJCAPNGJKEM,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",CCCCCCC/C=C/C=C/C(O)=NCC(C)C,268.0340,7884,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,N-acyl amines,Fatty amides,Fatty acids
1201,0.4090,480.8108,252.6352,733.4460,METQSPRSQINEEU,Drospirenone,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@]5([C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7)C,232.1960,6019,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Spironolactones and derivatives,Androstane steroids,Steroids,Terpenoids
1202,0.5521,321.1520,253.0820,574.2340,YFGBQHOOROIVKG,Methionine_Enkephalin,[H]C([H])(c(c2[H])c(c(c(c2[H])O[H])[H])[H])C([H])(N([H])[H])C(N(C(C(N(C(C(N(C(C([H])([H])c(c1[H])c(c(c(c1[H])[H])[H])[H])([H])C(N(C([H])(C(=O)O[H])C([H])([H])C(SC([H])([H])[H])([H])[H])[H])=O)[H])=O)([H])[H])[H])=O)([H])[H])[H])=O,27.2520,28,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Tripeptides,Small peptides,Amino acids and Peptides
1203,0.4090,198.1301,253.1079,451.2380,VOGUXYYEECPXQO,1-[(2S)-2-amino-4-methylsulfanylbutanoyl]-N-[(2S)-1-[(2-methoxyphenyl)methylamino]-1-oxopropan-2-yl]piperidine-4-carboxamide,COc1ccccc1CNC(=O)[C@H](C)NC(=O)C2CCN(CC2)C(=O)[C@@H](N)CCSC,207.5900,4738,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,Hybrid peptides,Tripeptides,Small peptides,Amino acids and Peptides
1204,0.6100,383.9848,253.1182,637.1030,MACFXELYCBWKGT,"[(2R,3R,4S,5R,6S)-3-hydroxy-2-(hydroxymethyl)-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-4-yl] 3,4,5-trihydroxybenzoate",OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@@H]1O,30.7620,105,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1205,0.7750,0.0003,253.1183,253.1180,NLKUJNGEGZDXGO,Tyr-Ala,C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)N,45.6330,353,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
1206,0.6318,383.9847,253.1183,637.1030,MACFXELYCBWKGT,"[(2R,3R,4S,5R,6S)-3-hydroxy-2-(hydroxymethyl)-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-4-yl] 3,4,5-trihydroxybenzoate",OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@@H]1O,42.7790,307,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1207,0.6286,270.1248,253.1422,523.2670,LIKKXXHSQQGZKK,4alpha-deoxyphorbol 12-tiglate-13-isobutyrate (4a-dPE A) / isolated from Euphorbia amygdaloides ssp semiperfoliata,[H][C@]12[C@]3([H])C([H])=C(CO)C[C@@]4([H])C(C(C)=C([H])[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(/C(C)=C/C)=O)[C@@]1(OC(C(C)C)=O)C2(C)C)=O,169.3720,2751,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Tigliane and ingenane diterpenoids,Tigliane diterpenoids,Diterpenoids,Terpenoids
1208,0.7245,310.1527,253.1423,563.2950,SVAPNKGLWRWWCI,"12-O-[octa-2Z,4E-dienoyl]-13-isobutyroyloxy-4-deoxyphorbol",[H][C@]12[C@]3([H])C=C(CO)C[C@]4([H])C(C(C)=C[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(/C=C\C=C\CCC)=O)[C@@]1(OC(C(C)C)=O)C2(C)C)=O,167.3610,2541,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Tigliane and ingenane diterpenoids,Tigliane diterpenoids,Diterpenoids,Terpenoids
1209,0.5292,56.1353,253.1427,309.2780,FMMOOAYVCKXGMF,Linoleic acid ethyl ester,CCCCC/C=C/C/C=C/CCCCCCCC(OCC)=O,289.3440,8801,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
1210,0.6074,238.1212,253.1428,491.2640,LJNNQVFOVQWDMN,"14-(acetyloxy)-1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-5-oxotetracyclo[8.5.0.0,?.0,]pentadeca-3,8-dien-13-yl 2-methylbutanoate",CCC(C)C(=O)OC12C(OC(C)=O)C(C)C3(O)C(C=C(CO)CC4(O)C(=O)C(C)=CC43)C1C2(C)C,155.1820,2010,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Phorbol esters,Tetracyclic diterpenoids; Tigliane diterpenoids,Diterpenoids,Terpenoids
1211,0.6237,0.0001,253.1431,253.1430,YXALYBMHAYZKAP,7-oxabicyclo[4.1.0]hept-3-ylmethyl7-oxabicyclo[4.1.0]heptane-3-carboxylate,O=C(OCC1CCC2OC2C1)C3CCC4OC4C3,222.5910,5581,Organic compounds,Organoheterocyclic compounds,Oxepanes,,Oxepanes,,,
1212,0.4090,328.3127,253.1433,581.4560,QGXBDMJGAMFCBF,h_2_etiocholanolone,O=C1CCC2C3CCC4C[C@H](O)CC[C@]4(C)C3CC[C@@]21C,230.1950,5914,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Androstane steroids; Cholane steroids,Steroids,Terpenoids
1213,0.5292,56.1345,253.1435,309.2780,FMMOOAYVCKXGMF,Linoleic acid ethyl ester,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,260.4390,7471,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
1214,0.4090,186.0565,253.1555,439.2120,TVFMXYDXPCLOEQ,3-methylbutyl 2-{3-[4-(tert-butyl)phenoxy]-4-oxochromen-7-yloxy}acetate,CC(C)CCOC(=O)COc1ccc2c(=O)c(Oc3ccc(C(C)(C)C)cc3)coc2c1,410.2550,13474,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,,,Shikimates and Phenylpropanoids
1215,0.7526,0.0001,253.1799,253.1800,FXKCXGBBUBCRPU,"2-[(2R,4aR,8R,8aR)-8-Hydroxy-4a,8-dimethyldecahydro-2-naphthalenyl]acrylic acid",C[C@@]1(O)CCC[C@]2(C)CC[C@H](C[C@@H]12)C(=C)C(O)=O,238.3440,6291,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",Eudesmane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1216,0.8183,0.0001,253.1799,253.1800,FXKCXGBBUBCRPU,"2-[(2R,4aR,8R,8aR)-8-Hydroxy-4a,8-dimethyldecahydro-2-naphthalenyl]acrylic acid",C[C@@]1(O)CCC[C@]2(C)CC[C@H](C[C@@H]12)C(=C)C(O)=O,214.9500,5015,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",Eudesmane sesquiterpenoids,Sesquiterpenoids,Terpenoids
1217,0.6246,0.0001,253.1799,253.1800,LLSJTZKYHAGGNT,BCFA_1,OCC(/C=C/CCCCCCC)=C/C=C/C(O)=O,256.5720,7381,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Hydroxy fatty acids,Unsaturated fatty acids,Fatty Acids and Conjugates,Fatty acids
1218,0.4090,194.1650,253.1800,447.3450,ZVFDTKUVRCTHQE,Diisodecyl phthalate,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,299.0730,9112,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1219,0.4090,182.0787,253.2163,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,332.0450,10191,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
1220,0.5550,56.0617,253.2163,309.2780,FMMOOAYVCKXGMF,Linoleic acid ethyl ester,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,334.3370,10298,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
1221,0.6243,0.0003,253.2163,253.2160,NVIPUOMWGQAOIT,(8Z)-1-oxacycloheptadec-8-en-2-one,O=C1CCCCC\C=C/CCCCCCCCO1,337.0980,10432,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Lactones,Fatty esters,Fatty acids
1222,0.6243,0.0004,253.2164,253.2160,NVIPUOMWGQAOIT,(8Z)-1-oxacycloheptadec-8-en-2-one,O=C1CCCCC\C=C/CCCCCCCCO1,359.0760,11267,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Lactones,Fatty esters,Fatty acids
1223,0.3459,44.0376,253.2164,297.2540,QMXGNDITXNMQEK,2-(N-butylpropionamido)-N-cyclohexylbutanamide,CCCCN(C(=O)CC)C(CC)C(=O)NC1CCCCC1,347.3190,10852,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Tertiary carboxylic acid amides,,,
1224,0.5284,20.0416,253.2164,273.2580,ONVABDHFQKWOSV,Kaurane,C[C@@]12CCCC([C@H]1CC[C@]13[C@H]2CC[C@H](C1)C(=C)C3)(C)C,371.0020,11834,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Kaurane diterpenoids,Kaurane and Phyllocladane diterpenoids; Podocarpane diterpenoids,Diterpenoids,Terpenoids
1225,0.5524,367.3216,253.2164,620.5380,DRAWQKGUORNASA,DG(18:1/0:0/18:1),CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC,319.4570,9804,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,3-diacylglycerols",Triacylglycerols,Glycerolipids,Fatty acids
1226,0.5546,20.0416,253.2164,273.2580,ONVABDHFQKWOSV,Kaurane,C[C@@]12CCCC([C@H]1CC[C@]13[C@H]2CC[C@H](C1)C(=C)C3)(C)C,277.2240,8227,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Kaurane diterpenoids,Kaurane and Phyllocladane diterpenoids; Podocarpane diterpenoids,Diterpenoids,Terpenoids
1227,0.5503,42.0446,253.2164,295.2610,WTTJVINHCBCLGX,"methyl (9Z,12Z)-octadeca-9,12-dienoate",CCCCCC=CCC=CCCCCCCCC(=O)OC,316.6830,9566,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
1228,0.4090,422.4586,253.2164,675.6750,UAUDZVJPLUQNMU,"13-Docosenamide, (Z)-",CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N,309.9230,9408,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Primary amides,Fatty amides,Fatty acids
1229,0.4170,142.1243,254.1407,396.2650,JTAQFUSQOBYHDC,N-(2-(benzylamino)-2-oxo-1-(pyridin-3-yl)ethyl)-N-butyl-4-methylpentanamide,CCCCN(C(=O)CCC(C)C)C(C(=O)NCc1ccccc1)c2cccnc2,278.3170,8250,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,,Pseudoalkaloids,Alkaloids
1230,0.6232,0.0004,254.2106,254.2110,QTBUEOOGFWZGDJ,"(6-methyl-6-azabicyclo[4.4.0]dec-2-yl)methyl 2-methylpropanoate, iodide M",CC(C)C(=O)OCC1CCC[N+]2(C)CCCCC12,310.8220,9477,Organic compounds,Alkaloids and derivatives,Lupin alkaloids,Lupinine-type alkaloids,Lupinine-type alkaloids,,,
1231,0.5545,153.0100,254.2110,407.2210,OJMMVQQUTAEWLP,Lincomycin A,O[C@@H]1[C@@H](O)[C@@H](SC)O[C@@]([C@@](NC([C@@H]2C[C@@H](CCC)CN2C)=O)([H])[C@H](O)C)([H])[C@@H]1O,285.7170,8680,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Thioglycosides,Aminoglycosides,Aminosugars and aminoglycosides,Carbohydrates
1232,0.5554,13.0348,254.2478,241.2130,RWIPSJUSVXDVPB,methyl (Z)-tetradec-9-enoate,CCCCC=CCCCCCCCC(=O)OC,355.7670,11199,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
1233,0.8722,0.0001,254.2479,254.2480,NJPQAIBZIHNJDO,1-dodecylpyrrolidin-2-one,CCCCCCCCCCCCN1CCCC1=O,372.1030,11863,Organic compounds,Organoheterocyclic compounds,Pyrrolidines,N-alkylpyrrolidines,N-alkylpyrrolidines,,,
1234,0.5576,206.0955,255.1215,461.2170,ZFKOTULZHLMUJE,"2,20-Dihydroxy-13-methoxy-4,7,17,22,22-pentamethyl-5,10,21,23-tetraoxahexacyclo[18.2.1.0~1,17~.0~4,16~.0~6,14~.0~8,12~]tricosa-6(14),7,12-trien-11-one",COC1=C2CC3C(C)(CC(O)C45OC(O)(CCC34C)OC5(C)C)OC2=C(C)C6=C1C(=O)OC6,143.5870,1432,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Xanthenes,Tetraketide meroterpenoids,Meroterpenoids,Polyketides; Terpenoids
1235,0.4887,304.0210,255.1220,559.1430,NWASWCGVBSEDJX,Acetylloboridin,Cc1cc(=O)c2c(c(C)c(O[C@H]3[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](COC(=O)C)O3)cc2O)o1,174.6080,2899,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides,Chromones,Chromanes,Polyketides
1236,0.5995,0.0006,255.1224,255.1230,PTBQWWHUOMDVFS,Phomalone,CCCC(=O)c1c(OC)cc(O)c(CCO)c1O,157.6700,2037,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,Acyl phloroglucinols,Phloroglucinols,Polyketides
1237,0.6241,0.0004,255.1226,255.1230,PTBQWWHUOMDVFS,Phomalone,CCCC(=O)c1c(OC)cc(O)c(CCO)c1O,196.2400,3957,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,Acyl phloroglucinols,Phloroglucinols,Polyketides
1238,0.5521,204.0901,255.1229,459.2130,ANODJSBBJYGIOF,"N-[3,5-dimethyl-4-(2-morpholin-4-yl-2-oxoethoxy)phenyl](3,4,5-trimethoxyphenyl )carboxamide",COc1cc(C(=O)Nc2cc(C)c(OCC(=O)N3CCOCC3)c(C)c2)cc(OC)c1OC,217.3700,5232,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Benzanilides,,,Alkaloids
1239,0.4090,192.2220,255.1230,447.3450,ZVFDTKUVRCTHQE,Diisodecyl phthalate,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,385.8250,12503,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
1240,0.6074,427.2129,255.1591,682.3720,NNYRMMBHXZJRGM,S4:19(P3:17/F1:2),CCCCCC(=O)OC1C(OC2(CO)OC(CO)C(OC(C)=O)C2O)OC(CO)C(OC(=O)CCCC)C1OC(=O)CCCCC,158.6230,2180,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
1241,0.4090,343.2359,255.1591,598.3950,MXZXIBZNZUOHER,"(1S,2S,5R,7R,10S,11S,14R,16R,19S,20S,23R,25R)-5,14-diethyl-2,11,20,23-tetramethyl-4,13,22,28,29,30-hexaoxatetracyclo[23.2.1.1?,?.1?,?]triacontane-3,12,21-trione",CC[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@H](CC)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O1,205.4760,4721,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Macrotetrolides,Polyethers,Polyketides
1242,0.5554,55.9891,255.1591,199.1700,QRPLZGZHJABGRS,FIO00053 delta-Dodecalactone,CCCCCCCC(C1)OC(=O)CC1,237.6780,6226,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
1243,0.5554,84.0201,255.1591,171.1390,GHBSPIPJMLAMEP,FIO00038 delta-Decalactone,CCCCCC(C1)OC(=O)CC1,249.4900,6896,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
1244,0.6246,0.0002,255.1592,255.1590,MPOXQBRZHHNMER,"(2R,3R,6R)-5-[(1E,3E)-hepta-1,3-dienyl]-2,3-dihydroxy-6-(hydroxymethyl)cyclohexan-1-one",CCC/C=C/C=C/C1C[C@@H](O)[C@@H](O)C(=O)[C@H]1CO,196.9920,3952,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Cyclic alcohols and derivatives,Miscellaneous polyketides,Miscellaneous polyketides,Polyketides
1245,0.7986,0.0002,255.1592,255.1590,MPOXQBRZHHNMER,"(2R,3R,6R)-5-[(1E,3E)-hepta-1,3-dienyl]-2,3-dihydroxy-6-(hydroxymethyl)cyclohexan-1-one",CCC/C=C/C=C/C1C[C@@H](O)[C@@H](O)C(=O)[C@H]1CO,274.0360,8130,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Cyclic alcohols and derivatives,Miscellaneous polyketides,Miscellaneous polyketides,Polyketides
1246,0.5554,56.0944,255.1956,311.2900,LVGKNOAMLMIIKO,Oleic acid ethyl ester,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,271.2410,8053,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
1247,0.5546,56.0943,255.1957,311.2900,LVGKNOAMLMIIKO,Oleic acid ethyl ester,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,287.4120,8727,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
1248,0.5554,78.0833,255.1957,333.2790,LKBDTOYINRNCSY,.omega.-3 Arachidonic acid ethyl ester,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC,305.4010,9343,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
1249,0.8215,0.0332,255.1958,255.2290,JEDIPLFNJDRCFD,methyl (Z)-pentadec-10-enoate,CCCCC=CCCCCCCCCC(=O)OC,314.6280,9626,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
1250,0.6074,562.3710,255.2110,817.5820,BHQCQFFYRZLCQQ,cholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,388.3250,12626,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
1251,0.8774,0.0001,255.2319,255.2320,UGAGPNKCDRTDHP,16-Hydroxyhexadecanoic acid,O=C(O)CCCCCCCCCCCCCCCO,385.3570,12420,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Hydroxy fatty acids,Fatty Acids and Conjugates,Fatty acids
1252,0.8791,0.0001,255.2319,255.2320,UGAGPNKCDRTDHP,16-Hydroxyhexadecanoic acid,O=C(O)CCCCCCCCCCCCCCCO,332.6470,10277,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Hydroxy fatty acids,Fatty Acids and Conjugates,Fatty acids
1253,0.8849,0.0000,255.2320,255.2320,UGAGPNKCDRTDHP,16-Hydroxyhexadecanoic acid,O=C(O)CCCCCCCCCCCCCCCO,327.7050,10184,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Hydroxy fatty acids,Fatty Acids and Conjugates,Fatty acids
1254,0.8742,0.0000,255.2320,255.2320,UGAGPNKCDRTDHP,16-Hydroxyhexadecanoic acid,O=C(O)CCCCCCCCCCCCCCCO,356.6230,11167,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Hydroxy fatty acids,Fatty Acids and Conjugates,Fatty acids
1255,0.8774,0.0000,255.2320,255.2320,UGAGPNKCDRTDHP,16-Hydroxyhexadecanoic acid,O=C(O)CCCCCCCCCCCCCCCO,323.3620,9959,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Hydroxy fatty acids,Fatty Acids and Conjugates,Fatty acids
1256,0.7849,0.0000,255.2320,255.2320,SECPZKHBENQXJG,palmitoleic acid,CCCCCCC=CCCCCCCCC(=O)O,417.6970,13755,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Unsaturated fatty acids,Fatty Acids and Conjugates,Fatty acids
1257,0.8836,0.0000,255.2320,255.2320,UGAGPNKCDRTDHP,16-Hydroxyhexadecanoic acid,O=C(O)CCCCCCCCCCCCCCCO,312.2050,9505,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Hydroxy fatty acids,Fatty Acids and Conjugates,Fatty acids
1258,0.3459,41.5003,255.6457,297.1460,JPGYRFJJNVYGPI,"[3-hydroxy-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)decan-5-yl] 3,5-dihydroxydecanoate [IIN-based on: CCMSLIB00000847525]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OCC(O)C(O)C(O)C(O)CO,385.8350,12442,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,,,Fatty acids; Polyketides
1259,0.4090,215.3289,256.0641,471.3930,UDTZTAZZFLXENU,N-arachinoyl-5-hydroxytryptamide,OC1=CC(C(CCNC(CCCCCCCCCCCCCCCCCCC)=O)=CN2)=C2C=C1,197.1500,4043,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,Long-chain N-acylserotonins,N-acyl amines,Fatty amides,Fatty acids
1260,0.4090,535.3007,256.1543,791.4550,VNBPNPCSBYXRNC,2-[5-[2-[2-[5-[2-[2-[5-[2-[2-[5-(2-hydroxybutyl)oxolan-2-yl]propanoyloxy]propyl]oxolan-2-yl]propanoyloxy]propyl]oxolan-2-yl]propanoyloxy]propyl]oxolan-2-yl]propanoic acid,CCC(O)CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)OC(C)CC3CCC(C(C)C(=O)OC(C)CC4CCC(C(C)C(=O)O)O4)O3)O2)O1,188.3190,3647,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Macrotetrolides,Polyethers,Polyketides
1261,0.8187,0.0002,256.1698,256.1700,ZZVUWRFHKOJYTH,"2-benzhydryloxy-N,N-dimethylethanamine",CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,204.4970,4511,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,Phenylalanine-derived alkaloids,Pseudoalkaloids,Alkaloids
1262,0.7918,33.0216,256.1756,223.1540,ZUHZGEOKBKGPSW,1-methoxy-2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethane,COCCOCCOCCOCCOC,53.6880,378,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,,,
1263,0.8209,0.0004,256.2636,256.2640,HSEMFIZWXHQJAE,Palmitamide,CCCCCCCCCCCCCCCC(=O)N,387.0670,12708,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Primary amides,Fatty amides,Fatty acids
1264,0.6246,0.0004,256.2636,256.2640,QEFAQIPZVLVERP,Nepafenac,C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)N,384.1050,12379,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzophenones,Benzophenones,,,Alkaloids
1265,0.6232,0.0001,256.2999,256.3000,HSEMFIZWXHQJAE,Palmitamide,CCCCCCCCCCCCCCCC(=O)N,295.7340,8989,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Primary amides,Fatty amides,Fatty acids
1266,0.6194,0.0001,257.1379,257.1380,MPUKHERSKPLKHP,"2-Furanacetic acid, tetrahydro-alpha-methyl-5-(2-oxopropyl)-, 2,3-dihydroxypropyl ester",CC(C1CCC(CC(C)=O)O1)C(=O)OCC(O)CO,154.7900,1966,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,,,Polyketides
